date,SPX,VIX,VVIX,Skew,Realized Vol
2022-05-17,4088.85,26.1,101.2,117.68,32.15
2022-05-18,3923.68,30.96,114.96,123.46,34.62
2022-05-19,3900.79,29.35,104.89,122.66,34.71
2022-05-20,3901.36,29.43,107.8,122.32,34.36
2022-05-23,3973.75,28.48,102.68,120.55,33.6
2022-05-24,3941.48,29.45,104.29,122.96,33.65
2022-05-25,3978.73,28.37,98.79,118.85,32.25
2022-05-26,4057.84,27.5,96.25,122.28,32.89
2022-05-27,4158.24,25.72,93.66,121.25,32.81
2022-05-30,4158.24,26.54,93.66,121.25,32.81
2022-05-31,4132.15,26.19,93.1,119.1,30.23
2022-06-01,4101.23,25.69,91.39,119.3,30.29
2022-06-02,4176.82,24.72,91.08,121.4,30.94
2022-06-03,4108.54,24.79,90.5,122.25,29.7
2022-06-06,4121.43,25.07,89.53,122.36,27.03
2022-06-07,4160.68,24.02,87.82,120.66,27.14
2022-06-08,4115.77,23.96,92.68,119.13,25.01
2022-06-09,4017.82,26.09,98.82,120.66,26.39
2022-06-10,3900.86,27.75,99.75,121.64,27.77
2022-06-13,3749.63,34.02,113.72,124.14,30.89
2022-06-14,3735.48,32.69,111.01,125.16,29.9
2022-06-15,3789.99,29.62,105.37,118.36,30.29
2022-06-16,3666.77,32.95,114.36,122.48,31.59
2022-06-17,3674.84,31.13,110.06,121.15,28.34
2022-06-20,3674.84,31.03,110.06,121.15,28.34
2022-06-21,3764.79,30.19,104.37,121.38,29.56
2022-06-22,3759.89,28.95,99.66,119.22,29.57
2022-06-23,3795.73,29.05,98.31,121.11,29.09
2022-06-24,3911.74,27.23,91.34,120.43,30.91
2022-06-27,3900.11,26.95,87.58,119.98,30.76
2022-06-28,3821.55,28.36,90.62,120.46,30.89
2022-06-29,3818.83,28.16,88.92,119.26,29.71
2022-06-30,3785.38,28.71,89.39,119.94,29.75
2022-07-01,3825.33,26.7,85.51,118.59,29.78
2022-07-04,3825.33,27.53,85.51,118.59,29.78
2022-07-05,3831.39,27.54,87.3,118.19,29.09
2022-07-06,3845.08,26.73,85.88,117.45,28.53
2022-07-07,3902.62,26.08,85.88,118.76,28.94
2022-07-08,3899.38,24.64,84.74,118.13,28.76
2022-07-11,3854.43,26.17,88.05,119.8,28.79
2022-07-12,3818.8,27.29,90.06,121.33,27.69
2022-07-13,3801.78,26.82,90.49,120.41,25.78
2022-07-14,3790.38,26.4,90.73,121.92,21.96
2022-07-15,3863.16,24.23,89.37,122.48,22.85
2022-07-18,3830.85,25.3,91.86,120.55,22.46
2022-07-19,3936.69,24.5,88.61,120.04,21.5
2022-07-20,3959.9,23.88,86.75,117.24,21.63
2022-07-21,3998.95,23.11,85.04,118.71,20.07
2022-07-22,3961.63,23.03,84.53,119.15,20.31
2022-07-25,3966.84,23.36,83.82,119.46,20.0
2022-07-26,3921.05,24.69,84.83,121.29,17.37
2022-07-27,4023.61,23.24,81.77,121.92,19.56
2022-07-28,4072.43,22.33,80.88,122.67,18.64
2022-07-29,4130.29,21.33,80.29,122.29,19.33
2022-08-01,4118.63,22.84,86.34,122.94,19.19
2022-08-02,4091.19,23.93,88.47,121.78,19.06
2022-08-03,4155.17,21.95,84.6,121.16,19.76
2022-08-04,4151.94,21.44,83.69,122.81,19.74
2022-08-05,4145.19,21.15,84.13,125.97,19.11
2022-08-08,4140.06,21.29,86.95,123.69,19.12
2022-08-09,4122.47,21.77,87.49,123.91,18.77
2022-08-10,4210.24,19.74,90.04,125.04,19.85
2022-08-11,4207.27,20.2,90.84,126.84,19.76
2022-08-12,4280.15,19.53,91.01,129.34,20.52
2022-08-15,4297.14,19.95,88.73,127.62,19.56
2022-08-16,4305.2,19.69,88.05,126.09,19.37
2022-08-17,4274.04,19.9,87.47,122.06,17.22
2022-08-18,4283.74,19.56,86.46,124.22,17.09
2022-08-19,4228.48,20.6,89.77,123.68,17.4
2022-08-22,4137.99,23.8,94.75,123.93,18.56
2022-08-23,4128.73,24.11,93.34,123.83,18.58
2022-08-24,4140.77,22.82,86.45,122.78,18.16
2022-08-25,4199.12,21.78,83.32,123.1,16.44
2022-08-26,4057.66,25.56,91.66,124.57,19.91
2022-08-29,4030.61,26.21,91.57,121.97,19.37
2022-08-30,3986.16,26.21,91.11,121.01,19.74
2022-08-31,3955.0,25.87,88.4,119.71,19.79
2022-09-01,3966.85,25.56,87.74,120.74,19.1
2022-09-02,3924.26,25.47,89.19,119.81,19.45
2022-09-05,3924.26,25.99,89.19,119.81,19.45
2022-09-06,3908.19,26.91,94.08,119.84,19.48
2022-09-07,3979.87,24.64,88.26,119.05,20.43
2022-09-08,4006.18,23.61,85.57,119.08,20.49
2022-09-09,4067.36,22.79,84.09,119.66,19.91
2022-09-12,4110.41,23.87,84.53,121.06,20.64
2022-09-13,3932.69,27.27,93.89,125.46,25.03
2022-09-14,3946.01,26.16,93.58,120.19,25.04
2022-09-15,3901.35,26.27,92.61,119.97,25.23
2022-09-16,3873.33,26.3,92.42,117.71,25.36
2022-09-19,3899.89,25.76,88.99,116.26,25.07
2022-09-20,3855.93,27.16,91.12,116.69,24.33
2022-09-21,3789.93,27.99,92.05,116.21,25.07
2022-09-22,3757.99,27.35,89.18,115.86,25.22
2022-09-23,3693.23,29.92,101.55,118.99,25.45
2022-09-26,3655.04,32.26,109.09,120.01,22.75
2022-09-27,3647.29,32.6,113.76,120.39,22.65
2022-09-28,3719.04,30.18,105.83,120.38,23.26
2022-09-29,3640.47,31.84,108.31,121.54,24.19
2022-09-30,3585.62,31.62,106.19,123.59,24.6
2022-10-03,3678.43,30.1,103.03,121.38,25.62
2022-10-04,3790.93,29.07,96.83,122.46,27.58
2022-10-05,3783.28,28.55,92.79,121.78,26.88
2022-10-06,3744.52,30.52,97.73,122.44,27.07
2022-10-07,3639.66,31.36,103.37,121.81,28.31
2022-10-10,3612.39,32.45,107.11,120.07,28.16
2022-10-11,3588.84,33.63,105.26,120.12,27.99
2022-10-12,3577.03,33.57,109.19,119.99,23.46
2022-10-13,3669.91,31.94,101.26,117.82,25.07
2022-10-14,3583.07,32.02,101.94,119.3,25.98
2022-10-17,3677.95,31.37,97.32,116.97,27.25
2022-10-18,3719.98,30.5,92.3,116.88,27.42
2022-10-19,3695.16,30.76,90.69,117.26,27.24
2022-10-20,3665.78,29.98,88.35,117.41,26.69
2022-10-21,3752.75,29.69,87.32,116.19,27.74
2022-10-24,3797.34,29.85,86.06,114.97,27.43
2022-10-25,3859.11,28.46,82.21,114.64,27.76
2022-10-26,3830.6,27.28,80.42,113.86,27.85
2022-10-27,3807.3,27.39,82.51,113.23,27.13
2022-10-28,3901.06,25.75,78.12,112.06,27.39
2022-10-31,3871.98,25.88,78.86,111.96,27.12
2022-11-01,3856.1,25.81,80.24,111.44,25.94
2022-11-02,3759.69,25.86,80.93,111.99,25.38
2022-11-03,3719.89,25.3,79.17,110.34,25.65
2022-11-04,3770.55,24.55,79.24,111.62,25.82
2022-11-07,3806.8,24.35,79.95,111.67,24.13
2022-11-08,3828.11,25.54,84.6,113.55,24.06
2022-11-09,3748.57,26.09,90.11,114.36,25.03
2022-11-10,3956.37,23.53,85.78,111.42,31.03
2022-11-11,3992.93,22.52,85.89,114.09,29.92
2022-11-14,3957.25,23.73,84.57,113.67,29.0
2022-11-15,3991.73,24.54,88.31,115.94,27.83
2022-11-16,3958.79,24.11,81.38,115.56,27.65
2022-11-17,3946.56,23.93,81.16,115.24,27.58
2022-11-18,3965.34,23.12,77.68,114.97,27.47
2022-11-21,3949.94,22.36,77.11,114.52,26.27
2022-11-22,4003.58,21.29,77.81,116.24,26.36
2022-11-23,4027.26,20.35,81.72,118.65,25.86
2022-11-23,4027.26,20.42,81.72,118.65,25.86
2022-11-25,4026.12,20.5,82.5,128.11,25.75
2022-11-28,3963.94,22.21,87.33,118.47,24.95
2022-11-29,3957.63,21.89,85.43,120.38,24.83
2022-11-30,4080.11,20.58,81.79,118.47,26.89
2022-12-01,4076.57,19.84,82.19,117.79,25.43
2022-12-02,4071.7,19.06,81.57,118.11,25.16
2022-12-05,3998.84,20.75,84.71,117.75,25.44
2022-12-06,3941.26,22.17,86.59,117.11,25.71
2022-12-07,3933.92,22.68,87.18,117.81,25.65
2022-12-08,3963.51,22.29,84.9,117.54,24.74
2022-12-09,3934.38,22.83,87.26,119.24,16.78
2022-12-12,3990.56,25.0,91.73,121.86,17.18
2022-12-13,4019.65,22.55,88.74,122.73,17.14
2022-12-14,3995.32,21.14,88.35,124.23,17.04
2022-12-15,3895.75,22.83,92.26,124.49,18.89
2022-12-16,3852.36,22.62,89.15,120.04,19.33
2022-12-19,3817.66,22.42,87.54,117.09,19.5
2022-12-20,3821.62,21.48,83.0,115.57,19.46
2022-12-21,3878.44,20.07,77.64,114.25,19.59
2022-12-22,3822.39,21.97,81.94,114.42,20.11
2022-12-23,3844.82,20.87,78.84,114.57,20.19
2022-12-23,3844.82,20.87,78.84,114.57,20.19
2022-12-27,3829.25,21.65,78.65,113.44,20.23
2022-12-28,3783.22,22.14,79.9,112.03,19.95
2022-12-29,3849.28,21.44,77.28,113.27,20.79
2022-12-30,3839.5,21.67,77.05,113.57,18.02
2022-12-30,3839.5,21.67,77.05,113.57,18.02
2023-01-03,3824.14,22.9,80.34,112.74,18.07
2023-01-04,3852.97,22.01,76.65,112.14,18.26
2023-01-05,3808.1,22.46,75.96,112.67,17.68
2023-01-06,3895.08,21.13,73.88,113.86,18.63
2023-01-09,3892.09,21.97,77.27,114.42,18.62
2023-01-10,3919.25,20.58,76.02,114.65,18.6
2023-01-11,3969.61,21.09,78.94,115.1,18.94
2023-01-12,3983.17,18.83,78.79,117.39,18.29
2023-01-13,3999.09,18.35,80.89,121.7,18.15
2023-01-13,3999.09,19.49,80.89,121.7,18.15
2023-01-17,3990.97,19.36,83.44,120.01,18.02
2023-01-18,3928.86,20.34,85.33,119.91,16.75
2023-01-19,3898.85,20.52,85.14,121.23,16.38
2023-01-20,3972.61,19.85,81.03,120.19,17.24
2023-01-23,4019.81,19.81,78.34,120.91,17.75
2023-01-24,4016.95,19.2,79.37,121.34,16.99
2023-01-25,4016.22,19.08,80.74,121.04,16.24
2023-01-26,4060.43,18.73,81.6,121.49,16.55
2023-01-27,4070.56,18.51,83.31,121.97,16.52
2023-01-30,4017.77,19.94,86.13,120.69,16.55
2023-01-31,4076.6,19.4,83.9,123.29,16.24
2023-02-01,4119.21,17.87,81.2,122.19,16.64
2023-02-02,4179.76,18.73,84.97,123.88,17.3
2023-02-03,4136.48,18.33,83.49,123.08,17.5
2023-02-06,4111.08,19.43,85.1,123.01,17.12
2023-02-07,4164.0,18.66,84.54,123.36,15.89
2023-02-08,4117.86,19.63,94.83,121.52,16.3
2023-02-09,4081.5,20.71,97.96,120.58,16.43
2023-02-10,4090.46,20.53,95.63,120.88,15.83
2023-02-13,4137.29,20.34,93.95,122.48,16.31
2023-02-14,4136.13,18.91,89.2,121.27,16.27
2023-02-15,4147.6,18.23,84.81,121.36,16.3
2023-02-16,4090.41,20.17,88.25,123.09,16.17
2023-02-17,4079.09,20.02,87.97,122.89,16.0
2023-02-17,4079.09,21.23,87.97,122.89,16.0
2023-02-21,3997.34,22.87,95.99,124.09,16.27
2023-02-22,3991.05,22.29,91.24,122.81,15.71
2023-02-23,4012.32,21.14,85.16,121.85,15.78
2023-02-24,3970.04,21.67,85.26,121.22,16.23
2023-02-27,3982.24,20.95,83.21,120.54,15.86
2023-02-28,3970.15,20.7,80.76,120.01,15.89
2023-03-01,3951.39,20.58,80.55,118.89,15.35
2023-03-02,3981.35,19.59,77.34,117.58,14.72
2023-03-03,4045.64,18.49,75.93,118.14,15.24
2023-03-06,4048.42,18.61,76.41,120.19,14.43
2023-03-07,3986.37,19.59,78.54,120.56,14.92
2023-03-08,3992.01,19.11,74.67,119.32,14.81
2023-03-09,3918.32,22.61,92.04,122.22,15.6
2023-03-10,3861.59,24.8,108.62,130.27,16.04
2023-03-13,3855.76,26.52,114.54,132.14,15.72
2023-03-14,3919.29,23.73,104.9,132.72,16.63
2023-03-15,3891.93,26.14,122.75,136.62,16.23
2023-03-16,3960.28,22.99,110.77,134.53,17.21
2023-03-17,3916.64,25.51,124.75,131.34,17.61
2023-03-20,3951.57,24.15,110.16,129.91,17.17
2023-03-21,4002.87,21.38,101.19,127.46,17.74
2023-03-22,3936.97,22.26,102.64,123.16,18.31
2023-03-23,3948.72,22.61,102.92,125.5,18.25
2023-03-24,3970.99,21.74,99.72,126.88,18.0
2023-03-27,3977.53,20.6,95.07,126.0,17.97
2023-03-28,3971.27,19.97,91.41,122.9,17.94
2023-03-29,4027.81,19.12,87.78,123.76,18.59
2023-03-30,4050.83,19.02,85.34,126.31,18.52
2023-03-31,4109.31,18.7,87.53,125.85,18.29
2023-04-03,4124.51,18.55,84.07,126.21,18.36
2023-04-04,4100.6,19.0,84.72,127.03,17.66
2023-04-05,4090.38,19.08,85.92,126.98,17.68
2023-04-06,4105.02,18.4,84.64,124.42,16.45
2023-04-06,4105.02,18.4,84.64,124.42,16.45
2023-04-10,4109.11,18.97,85.94,126.96,15.61
2023-04-11,4108.94,19.1,85.92,127.42,15.61
2023-04-12,4091.95,19.09,87.06,130.0,14.68
2023-04-13,4146.22,17.8,84.73,132.36,15.19
2023-04-14,4137.64,17.07,84.01,134.65,14.1
2023-04-17,4151.32,16.95,83.15,135.04,13.67
2023-04-18,4154.87,16.83,88.01,137.12,12.5
2023-04-19,4154.52,16.46,95.04,130.48,11.09
2023-04-20,4129.79,17.17,98.46,133.49,9.78
2023-04-21,4133.52,16.77,96.94,132.94,9.78
2023-04-24,4137.04,16.89,93.96,132.4,9.52
2023-04-25,4071.63,18.76,94.35,130.29,10.96
2023-04-26,4055.99,18.84,90.65,130.5,11.04
2023-04-27,4135.35,17.03,85.79,136.6,11.91
2023-04-28,4169.48,15.78,86.9,138.44,12.09
2023-05-01,4167.87,16.08,88.21,135.66,11.17
2023-05-02,4119.58,17.78,91.46,131.09,11.73
2023-05-03,4090.75,18.34,91.54,130.41,11.82
2023-05-04,4061.22,20.09,98.74,130.54,12.06
2023-05-05,4136.25,17.19,91.8,134.32,13.5
2023-05-08,4138.12,16.98,91.98,132.32,13.5
2023-05-09,4119.17,17.71,92.45,133.88,13.58
2023-05-10,4137.64,16.94,97.53,138.63,13.61
2023-05-11,4130.62,16.93,97.32,138.18,12.93
2023-05-12,4124.08,17.03,100.54,140.26,12.91
2023-05-15,4136.28,17.12,94.65,138.57,12.9
2023-05-16,4109.9,17.99,97.63,137.32,13.03
2023-05-17,4158.77,16.87,92.76,137.53,13.69
2023-05-18,4198.05,16.05,89.06,138.06,14.08
2023-05-19,4191.98,16.81,94.77,135.52,13.88
2023-05-22,4192.63,17.21,97.64,136.24,13.86
2023-05-23,4145.58,18.53,101.91,136.42,14.38
2023-05-24,4115.24,20.03,106.52,138.37,13.51
2023-05-25,4151.28,19.14,103.88,140.73,13.72
2023-05-26,4205.45,17.95,97.57,146.46,12.71
2023-05-26,4205.45,17.46,97.57,146.46,12.71
2023-05-30,4205.52,17.46,91.91,145.14,12.41
2023-05-31,4179.83,17.94,91.39,158.3,12.54
2023-06-01,4221.02,15.65,85.07,151.98,12.28
2023-06-02,4282.37,14.6,86.16,142.61,12.97
2023-06-05,4273.79,14.73,85.77,143.18,12.72
2023-06-06,4283.85,13.96,85.74,146.27,11.14
2023-06-07,4267.52,13.94,84.0,151.01,11.19
2023-06-08,4293.93,13.65,87.63,155.53,11.25
2023-06-09,4298.86,13.83,89.7,152.78,11.15
2023-06-12,4338.93,15.01,92.83,157.71,11.58
2023-06-13,4369.01,14.61,92.1,156.44,11.79
2023-06-14,4372.59,13.88,91.91,150.37,11.74
2023-06-15,4425.84,14.5,93.95,147.86,12.23
2023-06-16,4409.59,13.54,90.69,143.07,11.58
2023-06-16,4409.59,14.19,90.69,143.07,11.58
2023-06-20,4388.71,13.88,96.26,138.75,11.2
2023-06-21,4365.69,13.2,92.73,133.72,11.31
2023-06-22,4381.89,12.91,90.64,136.15,11.37
2023-06-23,4348.33,13.44,92.34,137.85,11.05
2023-06-26,4328.82,14.25,95.42,140.09,10.86
2023-06-27,4378.41,13.74,91.33,140.56,11.13
2023-06-28,4376.86,13.43,85.79,138.37,10.27
2023-06-29,4396.44,13.54,85.26,143.05,10.35
2023-06-30,4450.38,13.59,83.11,149.96,10.87
2023-07-03,4455.59,13.57,84.17,145.24,10.47
2023-07-03,4455.59,13.7,84.17,145.24,10.47
2023-07-05,4446.82,14.18,87.76,144.08,9.33
2023-07-06,4411.59,15.44,95.3,148.45,9.71
2023-07-07,4398.95,14.83,94.49,148.13,9.71
2023-07-10,4409.53,15.07,95.33,142.49,9.57
2023-07-11,4439.26,14.84,95.21,143.99,9.81
2023-07-12,4472.16,13.54,95.85,148.32,9.7
2023-07-13,4510.04,13.61,96.43,147.08,9.78
2023-07-14,4505.42,13.34,94.89,149.48,9.78
2023-07-17,4522.79,13.48,95.98,142.24,8.97
2023-07-18,4554.98,13.3,92.99,141.86,9.21
2023-07-19,4565.72,13.76,93.57,141.25,9.13
2023-07-20,4534.87,13.99,94.06,142.82,9.23
2023-07-21,4536.34,13.6,93.36,142.55,9.16
2023-07-24,4554.64,13.91,91.74,143.75,8.88
2023-07-25,4567.46,13.86,90.0,142.18,8.83
2023-07-26,4566.75,13.19,85.38,143.58,8.01
2023-07-27,4537.41,14.41,94.05,147.93,8.37
2023-07-28,4582.23,13.33,87.38,143.48,8.85
2023-07-31,4588.96,13.63,86.68,145.47,8.05
2023-08-01,4576.73,13.93,87.49,142.57,8.09
2023-08-02,4513.39,16.09,96.2,145.75,9.34
2023-08-03,4501.89,15.92,94.04,147.38,9.4
2023-08-04,4478.03,17.1,99.63,153.35,9.15
2023-08-07,4518.44,15.77,92.99,148.54,9.59
2023-08-08,4499.38,15.99,94.91,142.3,9.65
2023-08-09,4467.71,15.96,97.43,137.12,9.67
2023-08-10,4468.83,15.85,99.78,136.58,9.24
2023-08-11,4464.05,14.84,96.68,135.16,8.87
2023-08-14,4489.72,14.82,95.33,136.9,9.1
2023-08-15,4437.86,16.46,103.28,136.69,9.86
2023-08-16,4404.33,16.78,104.54,132.09,9.86
2023-08-17,4370.36,17.89,106.74,132.51,10.23
2023-08-18,4369.71,17.3,97.28,134.77,9.98
2023-08-21,4399.77,17.13,95.24,133.59,10.26
2023-08-22,4387.55,16.97,92.62,134.06,10.18
2023-08-23,4436.01,15.98,88.99,131.82,10.88
2023-08-24,4376.31,17.2,92.17,132.48,11.9
2023-08-25,4405.71,15.68,84.32,132.27,11.86
2023-08-28,4433.31,15.08,82.23,130.19,11.64
2023-08-29,4497.63,14.45,79.05,135.23,12.65
2023-08-30,4514.87,13.88,78.63,142.14,12.71
2023-08-31,4507.66,13.57,80.8,144.7,11.83
2023-09-01,4515.77,13.09,82.65,144.28,11.79
2023-09-01,4515.77,13.82,82.65,144.28,11.79
2023-09-05,4496.83,14.01,86.43,139.62,11.72
2023-09-06,4465.48,14.45,87.85,137.88,11.54
2023-09-07,4451.14,14.4,87.65,135.59,11.51
2023-09-08,4457.49,13.84,85.27,138.18,11.29
2023-09-11,4487.46,13.8,85.19,138.21,11.53
2023-09-12,4461.9,14.23,85.63,136.25,11.68
2023-09-13,4467.44,13.48,84.97,137.42,11.5
2023-09-14,4505.1,12.82,82.48,144.32,11.12
2023-09-15,4450.32,13.79,84.84,142.92,11.68
2023-09-18,4453.53,14.0,84.77,137.65,11.34
2023-09-19,4443.95,14.11,83.54,137.31,11.36
2023-09-20,4402.2,15.14,88.05,135.74,11.55
2023-09-21,4330.0,17.54,94.44,135.94,12.91
2023-09-22,4320.06,17.2,90.54,137.74,12.34
2023-09-25,4337.44,16.9,91.74,133.06,11.47
2023-09-26,4273.53,18.94,103.04,133.06,13.39
2023-09-27,4274.51,18.22,97.09,135.38,12.22
2023-09-28,4299.7,17.34,93.72,133.48,12.26
2023-09-29,4288.05,17.52,94.1,134.5,12.28
2023-10-02,4288.39,17.61,95.39,129.17,12.28
2023-10-03,4229.45,19.78,104.39,129.78,13.05
2023-10-04,4263.75,18.58,95.58,130.68,13.12
2023-10-05,4258.19,18.49,95.59,129.75,13.07
2023-10-06,4308.5,17.45,91.16,129.36,13.65
2023-10-09,4335.66,17.7,92.03,133.64,13.64
2023-10-10,4358.24,17.03,90.1,135.17,13.64
2023-10-11,4376.95,16.09,90.57,137.61,13.7
2023-10-12,4349.61,16.69,91.87,136.13,13.6
2023-10-13,4327.78,19.32,108.1,144.3,13.02
2023-10-16,4373.63,17.21,95.69,137.95,13.53
2023-10-17,4373.2,17.88,95.8,138.72,13.51
2023-10-18,4314.6,19.22,105.89,137.1,13.9
2023-10-19,4278.0,21.4,116.47,137.73,13.02
2023-10-20,4224.16,21.71,115.43,136.74,13.7
2023-10-23,4217.04,20.37,109.0,133.92,13.61
2023-10-24,4247.68,18.97,98.54,132.44,12.85
2023-10-25,4186.77,20.19,102.92,132.29,12.69
2023-10-26,4137.23,20.68,101.97,133.38,13.41
2023-10-27,4117.37,21.27,102.04,132.74,13.39
2023-10-30,4166.82,19.75,95.23,130.13,14.0
2023-10-31,4193.8,18.14,87.94,128.21,14.17
2023-11-01,4237.86,16.87,85.08,129.82,13.9
2023-11-02,4317.78,15.66,83.24,133.8,15.09
2023-11-03,4358.34,14.91,82.83,140.09,15.4
2023-11-06,4365.98,14.89,84.33,137.89,14.92
2023-11-07,4378.38,14.81,83.43,139.52,14.77
2023-11-08,4382.78,14.45,85.04,139.41,14.65
2023-11-09,4347.35,15.29,88.74,139.28,14.85
2023-11-10,4415.24,14.17,85.66,139.81,15.63
2023-11-13,4411.55,14.76,85.51,135.27,15.51
2023-11-14,4495.7,14.16,83.77,138.38,16.44
2023-11-15,4502.88,14.18,84.91,142.98,16.46
2023-11-16,4508.24,14.32,83.23,154.45,15.82
2023-11-17,4514.02,13.8,81.83,146.88,15.48
2023-11-20,4547.38,13.41,81.81,143.78,15.11
2023-11-21,4538.19,13.35,81.77,140.8,15.12
2023-11-22,4556.62,12.85,83.38,141.55,14.96
2023-11-22,4556.62,12.8,83.38,141.55,14.96
2023-11-24,4559.34,12.46,83.0,144.54,14.19
2023-11-27,4550.43,12.69,85.15,142.2,13.51
2023-11-28,4554.89,12.69,85.14,142.68,13.41
2023-11-29,4550.58,12.98,87.79,139.82,12.73
2023-11-30,4567.8,12.92,86.71,140.91,12.59
2023-12-01,4594.63,12.63,85.9,138.04,12.19
2023-12-04,4569.78,13.08,87.76,136.04,10.48
2023-12-05,4567.18,12.85,85.76,134.76,10.0
2023-12-06,4549.34,12.97,86.85,132.5,10.05
2023-12-07,4585.59,13.06,86.0,130.84,10.29
2023-12-08,4604.37,12.35,81.11,134.1,10.39
2023-12-11,4622.44,12.63,82.35,140.9,10.11
2023-12-12,4643.7,12.07,83.54,148.83,8.72
2023-12-13,4707.09,12.19,80.83,152.02,9.99
2023-12-14,4719.55,12.48,80.83,162.51,7.58
2023-12-15,4719.19,12.28,88.04,153.26,7.57
2023-12-18,4740.56,12.56,88.67,139.36,7.84
2023-12-19,4768.37,12.53,88.77,133.18,8.09
2023-12-20,4698.35,13.67,92.18,136.86,9.03
2023-12-21,4746.75,13.65,89.85,138.18,9.59
2023-12-22,4754.63,13.03,88.62,134.46,9.54
2023-12-22,4754.63,13.03,88.62,134.46,9.54
2023-12-26,4774.75,12.99,88.87,135.69,9.66
2023-12-27,4781.58,12.43,86.22,135.64,9.7
2023-12-28,4783.35,12.47,86.69,136.9,9.7
2023-12-29,4769.83,12.45,86.96,138.05,9.77
2023-12-29,4769.83,12.45,86.96,138.05,9.77
2024-01-02,4742.83,13.2,88.09,134.8,9.88
2024-01-03,4704.81,14.04,89.65,134.23,10.1
2024-01-04,4688.68,14.13,87.59,136.6,10.03
2024-01-05,4697.24,13.35,82.87,132.68,10.03
2024-01-08,4763.54,13.08,81.26,137.05,11.08
2024-01-09,4756.5,12.76,78.59,140.95,10.83
2024-01-10,4783.45,12.69,77.09,137.4,10.95
2024-01-11,4780.24,12.44,75.54,140.36,10.86
2024-01-12,4783.83,12.7,86.07,143.81,10.75
2024-01-12,4783.83,13.25,86.07,143.81,10.75
2024-01-16,4765.98,13.84,89.59,139.94,9.63
2024-01-17,4739.21,14.79,91.36,147.76,9.76
2024-01-18,4780.94,14.13,86.34,148.15,10.15
2024-01-19,4839.81,13.3,81.95,147.76,10.81
2024-01-22,4850.43,13.19,79.17,146.01,10.65
2024-01-23,4864.6,12.55,76.67,148.12,9.52
2024-01-24,4868.55,13.14,80.94,150.25,8.94
2024-01-25,4894.16,13.45,81.39,153.05,9.09
2024-01-26,4890.97,13.26,82.2,151.36,8.97
2024-01-29,4927.93,13.6,83.4,149.03,9.35
2024-01-30,4924.97,13.31,82.24,148.73,9.35
2024-01-31,4845.65,14.35,87.56,150.21,10.79
2024-02-01,4906.19,13.88,84.83,160.08,11.46
2024-02-02,4958.61,13.85,83.31,160.02,11.65
2024-02-05,4942.81,13.67,79.58,155.49,11.64
2024-02-06,4954.23,13.06,76.97,152.82,11.67
2024-02-07,4995.06,12.83,80.54,151.41,11.0
2024-02-08,4997.91,12.79,83.07,150.36,10.99
2024-02-09,5026.61,12.93,81.94,156.62,10.92
2024-02-12,5021.84,13.93,84.63,152.8,10.91
2024-02-13,4953.17,15.85,93.19,170.52,11.94
2024-02-14,5000.62,14.38,83.17,160.4,12.29
2024-02-15,5029.73,14.01,82.4,148.9,12.35
2024-02-16,5005.57,14.24,82.63,142.62,12.16
2024-02-16,5005.57,14.71,82.63,142.62,12.16
2024-02-20,4975.51,15.42,86.1,141.45,11.53
2024-02-21,4981.8,15.34,84.66,142.72,11.5
2024-02-22,5087.03,14.54,80.88,145.91,13.4
2024-02-23,5088.8,13.75,78.86,144.0,13.39
2024-02-26,5069.53,13.74,80.5,143.6,13.33
2024-02-27,5078.18,13.43,78.54,147.29,13.34
2024-02-28,5069.76,13.84,80.36,149.09,13.05
2024-02-29,5096.27,13.4,77.45,149.83,13.1
2024-03-01,5137.08,13.11,77.68,150.42,12.26
2024-03-04,5130.95,13.49,79.41,145.94,11.49
2024-03-05,5078.65,14.46,83.91,144.9,11.49
2024-03-06,5104.76,14.5,83.11,143.64,11.6
2024-03-07,5157.36,14.44,82.13,142.94,12.01
2024-03-08,5123.69,14.74,86.56,141.18,11.84
2024-03-11,5117.94,15.22,88.97,142.27,11.84
2024-03-12,5175.27,13.84,83.76,142.23,12.29
2024-03-13,5165.31,13.75,86.27,144.17,12.3
2024-03-14,5150.48,14.4,88.75,143.95,11.34
2024-03-15,5117.09,14.41,92.17,138.91,11.2
2024-03-18,5149.42,14.33,86.78,139.97,11.21
2024-03-19,5178.51,13.82,83.9,141.61,11.2
2024-03-20,5224.62,13.04,78.87,141.19,11.53
2024-03-21,5241.53,12.92,77.3,154.0,11.56
2024-03-22,5234.18,13.06,76.49,155.84,9.27
2024-03-25,5218.19,13.19,76.6,151.6,9.31
2024-03-26,5203.58,13.24,76.77,157.6,9.24
2024-03-27,5248.49,12.78,76.0,157.11,9.62
2024-03-28,5254.35,13.01,76.57,155.44,9.61
2024-03-28,5254.35,13.01,76.57,155.44,9.61
2024-04-01,5243.77,13.65,78.45,146.33,9.57
2024-04-02,5205.81,14.61,82.76,142.14,9.31
2024-04-03,5211.49,14.33,81.08,138.52,9.31
2024-04-04,5147.21,16.35,90.04,142.49,9.68
2024-04-05,5204.34,16.03,90.58,142.64,9.68
2024-04-08,5202.39,15.19,86.26,140.63,8.66
2024-04-09,5209.91,14.98,84.45,139.28,8.46
2024-04-10,5160.64,15.8,91.76,139.94,8.48
2024-04-11,5199.06,14.91,89.4,136.16,8.56
2024-04-12,5123.41,17.31,102.72,142.31,10.0
