Date,VIX,VXN NASDAQ,High Yield Spread
2024-12-20,18.36,21.49,2.86
2024-12-23,16.78,19.03,2.85
2024-12-24,14.27,17.03,2.86
2024-12-25,,,
2024-12-26,14.73,17.53,2.86
2024-12-27,15.95,18.54,2.84
2024-12-30,17.4,19.79,2.94
2024-12-31,17.35,19.92,2.92
2025-01-01,,,
2025-01-02,17.93,20.5,2.88
2025-01-03,16.13,19.12,2.81
2025-01-06,16.04,19.0,2.76
2025-01-07,17.82,20.73,2.79
2025-01-08,17.7,20.69,2.84
2025-01-09,18.07,,2.82
2025-01-10,19.54,21.73,2.81
2025-01-13,19.19,21.8,2.85
2025-01-14,18.71,21.45,2.8
2025-01-15,16.12,19.29,2.72
2025-01-16,16.6,19.61,2.73
2025-01-17,15.97,18.96,2.64
2025-01-20,15.81,,2.64
2025-01-21,15.06,18.64,2.61
2025-01-22,15.1,18.68,2.59
2025-01-23,15.02,18.38,2.61
2025-01-24,14.85,18.22,2.6
2025-01-27,17.9,21.61,2.66
2025-01-28,16.41,20.31,2.66
2025-01-29,16.56,20.6,2.68
2025-01-30,15.84,19.8,2.67
2025-01-31,16.43,20.11,2.68
2025-02-03,18.62,21.28,2.73
2025-02-04,17.21,20.03,2.71
2025-02-05,15.77,19.18,2.69
2025-02-06,15.5,18.58,2.66
2025-02-07,16.54,19.18,2.67
2025-02-10,15.81,18.84,2.66
2025-02-11,16.02,18.77,2.66
2025-02-12,15.89,18.69,2.65
2025-02-13,15.1,18.41,2.65
2025-02-14,14.77,18.03,2.62
2025-02-17,15.37,,2.62
2025-02-18,15.35,19.23,2.62
2025-02-19,15.27,19.0,2.68
2025-02-20,15.66,18.9,2.66
2025-02-21,18.21,20.96,2.78
2025-02-24,18.98,21.46,2.78
2025-02-25,19.43,21.98,2.84
2025-02-26,19.1,21.94,2.81
2025-02-27,21.13,24.09,2.81
2025-02-28,19.63,22.66,2.87
2025-03-03,22.78,24.96,2.94
2025-03-04,23.51,25.22,2.99
2025-03-05,21.93,24.26,2.88
2025-03-06,24.87,26.23,2.99
2025-03-07,23.37,25.55,2.97
2025-03-10,27.86,28.84,3.16
2025-03-11,26.92,28.7,3.22
2025-03-12,24.23,26.82,3.2
2025-03-13,24.66,27.58,3.4
2025-03-14,21.77,25.79,3.25
2025-03-17,20.51,25.04,3.18
2025-03-18,21.7,25.85,3.23
2025-03-19,19.9,23.62,3.19
2025-03-20,19.8,23.38,3.17
2025-03-21,19.28,22.92,3.21
2025-03-24,17.48,21.27,3.05
2025-03-25,17.15,20.57,3.09
2025-03-26,18.33,22.04,3.19
2025-03-27,18.69,22.41,3.27
2025-03-28,21.65,25.06,3.47
2025-03-31,22.28,25.37,3.55
2025-04-01,21.77,24.8,3.5
2025-04-02,21.51,23.65,3.42
2025-04-03,30.02,30.57,4.01
2025-04-04,45.31,37.65,4.45
2025-04-07,46.98,38.64,4.61
2025-04-08,52.33,39.56,4.57
2025-04-09,33.62,34.8,4.37
2025-04-10,40.72,43.25,4.42
2025-04-11,37.56,39.95,4.26
2025-04-14,30.89,34.33,4.14
2025-04-15,30.12,32.71,4.09
2025-04-16,32.64,35.38,4.16
2025-04-17,29.65,32.83,4.02
2025-04-18,,,
2025-04-21,33.82,36.87,4.16
2025-04-22,30.57,33.98,3.99
2025-04-23,28.45,31.83,3.75
2025-04-24,26.47,29.96,3.73
2025-04-25,24.84,28.37,3.67
2025-04-28,25.15,28.54,3.73
2025-04-29,24.17,27.6,3.74
2025-04-30,24.7,27.8,3.94
2025-05-01,24.6,27.69,3.78
2025-05-02,22.68,25.73,3.6
2025-05-05,23.64,26.54,3.6
2025-05-06,24.76,27.11,3.66
2025-05-07,23.55,26.49,3.67
2025-05-08,22.48,25.97,3.51
2025-05-09,21.9,25.5,3.53
2025-05-12,18.39,22.28,3.15
2025-05-13,18.22,22.28,3.09
2025-05-14,18.62,22.66,3.1
2025-05-15,17.83,21.89,3.2
2025-05-16,17.24,21.2,3.16
2025-05-19,18.14,21.95,3.21
