date,SPX,VIX,VVIX,Skew,Realized Vol,Returns
2023-02-14,4136.13,18.91,89.2,121.27,16.27,-0.028041608128225107
2023-02-15,4147.6,18.23,84.81,121.36,16.3,0.2769285655189374
2023-02-16,4090.41,20.17,88.25,123.09,16.17,-1.3884644172642286
2023-02-17,4079.09,20.02,87.97,122.89,16.0,-0.27712852059047505
2023-02-17,4079.09,21.23,87.97,122.89,16.0,0.0
2023-02-21,3997.34,22.87,95.99,124.09,16.27,-2.0244784414123935
2023-02-22,3991.05,22.29,91.24,122.81,15.71,-0.15747857327715092
2023-02-23,4012.32,21.14,85.16,121.85,15.78,0.5315273460274993
2023-02-24,3970.04,21.67,85.26,121.22,16.23,-1.0593457421727142
2023-02-27,3982.24,20.95,83.21,120.54,15.86,0.3068304831168187
2023-02-28,3970.15,20.7,80.76,120.01,15.89,-0.30405976856194583
2023-03-01,3951.39,20.58,80.55,118.89,15.35,-0.473646161527038
2023-03-02,3981.35,19.59,77.34,117.58,14.72,0.7553542016924832
2023-03-03,4045.64,18.49,75.93,118.14,15.24,1.6018800257414187
2023-03-06,4048.42,18.61,76.41,120.19,14.43,0.06869235239955045
2023-03-07,3986.37,19.59,78.54,120.56,14.92,-1.5445639173959798
2023-03-08,3992.01,19.11,74.67,119.32,14.81,0.14138210863556078
2023-03-09,3918.32,22.61,92.04,122.22,15.6,-1.8631872945282475
2023-03-10,3861.59,24.8,108.62,130.27,16.04,-1.4583974750190178
2023-03-13,3855.76,26.52,114.54,132.14,15.72,-0.15108816132590816
2023-03-14,3919.29,23.73,104.9,132.72,16.63,1.6342380801371525
2023-03-15,3891.93,26.14,122.75,136.62,16.23,-0.7005336398235209
2023-03-16,3960.28,22.99,110.77,134.53,17.21,1.740955128696453
2023-03-17,3916.64,25.51,124.75,131.34,17.61,-1.1080586449227314
2023-03-20,3951.57,24.15,110.16,129.91,17.17,0.8878824909597214
2023-03-21,4002.87,21.38,101.19,127.46,17.74,1.289863554198477
2023-03-22,3936.97,22.26,102.64,123.16,18.31,-1.6600211922495949
2023-03-23,3948.72,22.61,102.92,125.5,18.25,0.29800838470393864
2023-03-24,3970.99,21.74,99.72,126.88,18.0,0.5623958124210314
2023-03-27,3977.53,20.6,95.07,126.0,17.97,0.16455897389303137
2023-03-28,3971.27,19.97,91.41,122.9,17.94,-0.1575080840930101
2023-03-29,4027.81,19.12,87.78,123.76,18.59,1.413686114588656
2023-03-30,4050.83,19.02,85.34,126.31,18.52,0.5698994460609172
2023-03-31,4109.31,18.7,87.53,125.85,18.29,1.4333332809426855
2023-04-03,4124.51,18.55,84.07,126.21,18.36,0.3692093649516912
2023-04-04,4100.6,19.0,84.72,127.03,17.66,-0.5813920385208212
2023-04-05,4090.38,19.08,85.92,126.98,17.68,-0.24954291924703362
2023-04-06,4105.02,18.4,84.64,124.42,16.45,0.3572739725370165
2023-04-06,4105.02,18.4,84.64,124.42,16.45,0.0
2023-04-10,4109.11,18.97,85.94,126.96,15.61,0.09958450470119054
2023-04-11,4108.94,19.1,85.92,127.42,15.61,-0.004137234502690973
2023-04-12,4091.95,19.09,87.06,130.0,14.68,-0.4143458650798345
2023-04-13,4146.22,17.8,84.73,132.36,15.19,1.3175446748330009
2023-04-14,4137.64,17.07,84.01,134.65,14.1,-0.2071498810492095
2023-04-17,4151.32,16.95,83.15,135.04,13.67,0.33007789687629757
2023-04-18,4154.87,16.83,88.01,137.12,12.5,0.08547842551524593
2023-04-19,4154.52,16.46,95.04,130.48,11.09,-0.008424204429116193
2023-04-20,4129.79,17.17,98.46,133.49,9.78,-0.5970339945819703
2023-04-21,4133.52,16.77,96.94,132.94,9.78,0.0902785990925368
2023-04-24,4137.04,16.89,93.96,132.4,9.52,0.0851212061223925
2023-04-25,4071.63,18.76,94.35,130.29,10.96,-1.5937145594967939
2023-04-26,4055.99,18.84,90.65,130.5,11.04,-0.3848609877111783
2023-04-27,4135.35,17.03,85.79,136.6,11.91,1.937716738000212
2023-04-28,4169.48,15.78,86.9,138.44,12.09,0.8219359612570367
2023-05-01,4167.87,16.08,88.21,135.66,11.17,-0.038621384972729496
2023-05-02,4119.58,17.78,91.46,131.09,11.73,-1.1653897528004022
2023-05-03,4090.75,18.34,91.54,130.41,11.82,-0.702288909058116
2023-05-04,4061.22,20.09,98.74,130.54,12.06,-0.7244906241251436
2023-05-05,4136.25,17.19,91.8,134.32,13.5,1.8306159168068423
2023-05-08,4138.12,16.98,91.98,132.32,13.5,0.045199816586328295
2023-05-09,4119.17,17.71,92.45,133.88,13.58,-0.4589891663841041
2023-05-10,4137.64,16.94,97.53,138.63,13.61,0.44738902330266894
2023-05-11,4130.62,16.93,97.32,138.18,12.93,-0.16980602174566783
2023-05-12,4124.08,17.03,100.54,140.26,12.91,-0.15845521626198358
2023-05-15,4136.28,17.12,94.65,138.57,12.9,0.29538685652344837
2023-05-16,4109.9,17.99,97.63,137.32,13.03,-0.639813586199316
2023-05-17,4158.77,16.87,92.76,137.53,13.69,1.182066016444788
2023-05-18,4198.05,16.05,89.06,138.06,14.08,0.9400774284705667
2023-05-19,4191.98,16.81,94.77,135.52,13.88,-0.1446955746059144
2023-05-22,4192.63,17.21,97.64,136.24,13.86,0.01550459714410593
2023-05-23,4145.58,18.53,101.91,136.42,14.38,-1.1285515564489972
2023-05-24,4115.24,20.03,106.52,138.37,13.51,-0.7345550785867145
2023-05-25,4151.28,19.14,103.88,140.73,13.72,0.8719564785563249
2023-05-26,4205.45,17.95,97.57,146.46,12.71,1.296458273531355
2023-05-26,4205.45,17.46,97.57,146.46,12.71,0.0
2023-05-30,4205.52,17.46,91.91,145.14,12.41,0.0016644929182328236
2023-05-31,4179.83,17.94,91.39,158.3,12.54,-0.6127372232971846
2023-06-01,4221.02,15.65,85.07,151.98,12.28,0.9806229149665344
2023-06-02,4282.37,14.6,86.16,142.61,12.97,1.442978965214366
2023-06-05,4273.79,14.73,85.77,143.18,12.72,-0.20055732655681105
2023-06-06,4283.85,13.96,85.74,146.27,11.14,0.23511165774900328
2023-06-07,4267.52,13.94,84.0,151.01,11.19,-0.3819275706767389
2023-06-08,4293.93,13.65,87.63,155.53,11.25,0.616953524709693
2023-06-09,4298.86,13.83,89.7,152.78,11.15,0.11474737636884458
2023-06-12,4338.93,15.01,92.83,157.71,11.58,0.9277902665684432
2023-06-13,4369.01,14.61,92.1,156.44,11.79,0.6908664883365828
2023-06-14,4372.59,13.88,91.91,150.37,11.74,0.0819072069219616
2023-06-15,4425.84,14.5,93.95,147.86,12.23,1.2104580063652604
2023-06-16,4409.59,13.54,90.69,143.07,11.58,-0.367837633765043
2023-06-16,4409.59,14.19,90.69,143.07,11.58,0.0
2023-06-20,4388.71,13.88,96.26,138.75,11.2,-0.4746380368690653
2023-06-21,4365.69,13.2,92.73,133.72,11.31,-0.5259081846186578
2023-06-22,4381.89,12.91,90.64,136.15,11.37,0.3703885765053952
2023-06-23,4348.33,13.44,92.34,137.85,11.05,-0.7688274822307147
2023-06-26,4328.82,14.25,95.42,140.09,10.86,-0.4496875789266097
2023-06-27,4378.41,13.74,91.33,140.56,11.13,1.13906572305121
2023-06-28,4376.86,13.43,85.79,138.37,10.27,-0.03540724651995093
2023-06-29,4396.44,13.54,85.26,143.05,10.35,0.446355020531417
2023-06-30,4450.38,13.59,83.11,149.96,10.87,1.2194363266362707
2023-07-03,4455.59,13.57,84.17,145.24,10.47,0.11700018289601843
2023-07-03,4455.59,13.7,84.17,145.24,10.47,0.0
2023-07-05,4446.82,14.18,87.76,144.08,9.33,-0.19702536362673942
2023-07-06,4411.59,15.44,95.3,148.45,9.71,-0.7954065287478301
2023-07-07,4398.95,14.83,94.49,148.13,9.71,-0.28692926136023467
2023-07-10,4409.53,15.07,95.33,142.49,9.57,0.24022317330228152
2023-07-11,4439.26,14.84,95.21,143.99,9.81,0.6719588071620385
2023-07-12,4472.16,13.54,95.85,148.32,9.7,0.7383817501052891
2023-07-13,4510.04,13.61,96.43,147.08,9.78,0.8434509266769535
2023-07-14,4505.42,13.34,94.89,149.48,9.78,-0.10249061954501162
2023-07-17,4522.79,13.48,95.98,142.24,8.97,0.3847943597379543
2023-07-18,4554.98,13.3,92.99,141.86,9.21,0.7092079866132412
2023-07-19,4565.72,13.76,93.57,141.25,9.13,0.23550834835142126
2023-07-20,4534.87,13.99,94.06,142.82,9.23,-0.6779806181851591
2023-07-21,4536.34,13.6,93.36,142.55,9.16,0.03241023001049327
2023-07-24,4554.64,13.91,91.74,143.75,8.88,0.40259740353417467
2023-07-25,4567.46,13.86,90.0,142.18,8.83,0.28107581456501535
2023-07-26,4566.75,13.19,85.38,143.58,8.01,-0.015545953102232802
2023-07-27,4537.41,14.41,94.05,147.93,8.37,-0.6445427491141288
2023-07-28,4582.23,13.33,87.38,143.48,8.85,0.9829414508767577
2023-07-31,4588.96,13.63,86.68,145.47,8.05,0.1467639686456588
2023-08-01,4576.73,13.93,87.49,142.57,8.09,-0.2668649552448092
2023-08-02,4513.39,16.09,96.2,145.75,9.34,-1.3936235197657028
2023-08-03,4501.89,15.92,94.04,147.38,9.4,-0.2551225527671505
2023-08-04,4478.03,17.1,99.63,153.35,9.15,-0.5314091027456737
2023-08-07,4518.44,15.77,92.99,148.54,9.59,0.8983583955258645
2023-08-08,4499.38,15.99,94.91,142.3,9.65,-0.4227192022498048
2023-08-09,4467.71,15.96,97.43,137.12,9.67,-0.7063636404007057
2023-08-10,4468.83,15.85,99.78,136.58,9.24,0.025065629558288106
2023-08-11,4464.05,14.84,96.68,135.16,8.87,-0.10702036647139679
2023-08-14,4489.72,14.82,95.33,136.9,9.1,0.5733913274737527
2023-08-15,4437.86,16.46,103.28,136.69,9.86,-1.1618060736365814
2023-08-16,4404.33,16.78,104.54,132.09,9.86,-0.7584130338210396
2023-08-17,4370.36,17.89,106.74,132.51,10.23,-0.7742762356125065
2023-08-18,4369.71,17.3,97.28,134.77,9.98,-0.01487402277551532
2023-08-21,4399.77,17.13,95.24,133.59,10.26,0.6855621481266927
2023-08-22,4387.55,16.97,92.62,134.06,10.18,-0.27812820922299764
2023-08-23,4436.01,15.98,88.99,131.82,10.88,1.098433903027149
2023-08-24,4376.31,17.2,92.17,132.48,11.9,-1.3549420207499292
2023-08-25,4405.71,15.68,84.32,132.27,11.86,0.6695523315478111
2023-08-28,4433.31,15.08,82.23,130.19,11.64,0.6245056511156882
2023-08-29,4497.63,14.45,79.05,135.23,12.65,1.440410798415081
2023-08-30,4514.87,13.88,78.63,142.14,12.71,0.38258021699069605
2023-08-31,4507.66,13.57,80.8,144.7,11.83,-0.15982216816604763
2023-09-01,4515.77,13.09,82.65,144.28,11.79,0.17975431036151848
2023-09-01,4515.77,13.82,82.65,144.28,11.79,0.0
2023-09-05,4496.83,14.01,86.43,139.62,11.72,-0.42030108696102647
2023-09-06,4465.48,14.45,87.85,137.88,11.54,-0.6995992744252874
2023-09-07,4451.14,14.4,87.65,135.59,11.51,-0.3216468205008196
2023-09-08,4457.49,13.84,85.27,138.18,11.29,0.14255841976643818
2023-09-11,4487.46,13.8,85.19,138.21,11.53,0.6701012782986727
2023-09-12,4461.9,14.23,85.63,136.25,11.68,-0.5712155841120605
2023-09-13,4467.44,13.48,84.97,137.42,11.5,0.12408533465711885
2023-09-14,4505.1,12.82,82.48,144.32,11.12,0.8394550741111827
2023-09-15,4450.32,13.79,84.84,142.92,11.68,-1.2234084667107636
2023-09-18,4453.53,14.0,84.77,137.65,11.34,0.0721036436838388
2023-09-19,4443.95,14.11,83.54,137.31,11.36,-0.21534195529618974
2023-09-20,4402.2,15.14,88.05,135.74,11.55,-0.9439204623110126
2023-09-21,4330.0,17.54,94.44,135.94,12.91,-1.6536873951468019
2023-09-22,4320.06,17.2,90.54,137.74,12.34,-0.22982509659402744
2023-09-25,4337.44,16.9,91.74,133.06,11.47,0.4015021275818627
2023-09-26,4273.53,18.94,103.04,133.06,13.39,-1.4844128717961365
2023-09-27,4274.51,18.22,97.09,135.38,12.22,0.022929233000634007
2023-09-28,4299.7,17.34,93.72,133.48,12.26,0.587577688747319
2023-09-29,4288.05,17.52,94.1,134.5,12.28,-0.2713168675515421
2023-10-02,4288.39,17.61,95.39,129.17,12.28,0.007928697692236147
2023-10-03,4229.45,19.78,104.39,129.78,13.05,-1.3839410161483796
2023-10-04,4263.75,18.58,95.58,130.68,13.12,0.8077093787000134
2023-10-05,4258.19,18.49,95.59,129.75,13.07,-0.13048673867472557
2023-10-06,4308.5,17.45,91.16,129.36,13.65,1.1745628333713316
2023-10-09,4335.66,17.7,92.03,133.64,13.64,0.6284032081045516
2023-10-10,4358.24,17.03,90.1,135.17,13.64,0.5194458360886415
2023-10-11,4376.95,16.09,90.57,137.61,13.7,0.4283828654568987
2023-10-12,4349.61,16.69,91.87,136.13,13.6,-0.6265948885271602
2023-10-13,4327.78,19.32,108.1,144.3,13.02,-0.5031477449688668
2023-10-16,4373.63,17.21,95.69,137.95,13.53,1.0538619453747615
2023-10-17,4373.2,17.88,95.8,138.72,13.51,-0.009832133477993887
2023-10-18,4314.6,19.22,105.89,137.1,13.9,-1.349038622382619
2023-10-19,4278.0,21.4,116.47,137.73,13.02,-0.8519009694152467
2023-10-20,4224.16,21.71,115.43,136.74,13.7,-1.266518618575799
2023-10-23,4217.04,20.37,109.0,133.92,13.61,-0.16869643388467898
2023-10-24,4247.68,18.97,98.54,132.44,12.85,0.7239491399759402
2023-10-25,4186.77,20.19,102.92,132.29,12.69,-1.4443397939346891
2023-10-26,4137.23,20.68,101.97,133.38,13.41,-1.1903071819740902
2023-10-27,4117.37,21.27,102.04,132.74,13.39,-0.4811871761208667
2023-10-30,4166.82,19.75,95.23,130.13,14.0,1.193854494797033
2023-10-31,4193.8,18.14,87.94,128.21,14.17,0.6454089207465981
2023-11-01,4237.86,16.87,85.08,129.82,13.9,1.0451180679737282
2023-11-02,4317.78,15.66,83.24,133.8,15.09,1.8682956430735833
2023-11-03,4358.34,14.91,82.83,140.09,15.4,0.9349869637436973
2023-11-06,4365.98,14.89,84.33,137.89,14.92,0.17514263468030516
2023-11-07,4378.38,14.81,83.43,139.52,14.77,0.2836115693239983
2023-11-08,4382.78,14.45,85.04,139.41,14.65,0.10044332873557552
2023-11-09,4347.35,15.29,88.74,139.28,14.85,-0.8116762182437999
2023-11-10,4415.24,14.17,85.66,139.81,15.63,1.5495728650985885
2023-11-13,4411.55,14.76,85.51,135.27,15.51,-0.08360910851978613
2023-11-14,4495.7,14.16,83.77,138.38,16.44,1.8895282757298077
2023-11-15,4502.88,14.18,84.91,142.98,16.46,0.15958076771483445
2023-11-16,4508.24,14.32,83.23,154.45,15.82,0.11896413835666805
2023-11-17,4514.02,13.8,81.83,146.88,15.48,0.12812755985166718
2023-11-20,4547.38,13.41,81.81,143.78,15.11,0.7363133890926982
2023-11-21,4538.19,13.35,81.77,140.8,15.12,-0.20229887908321686
2023-11-22,4556.62,12.85,83.38,141.55,14.96,0.4052866464977724
2023-11-22,4556.62,12.8,83.38,141.55,14.96,0.0
2023-11-24,4559.34,12.46,83.0,144.54,14.19,0.059675559803246875
2023-11-27,4550.43,12.69,85.15,142.2,13.51,-0.19561422168003026
2023-11-28,4554.89,12.69,85.14,142.68,13.41,0.09796471418229004
2023-11-29,4550.58,12.98,87.79,139.82,12.73,-0.0946683767425388
2023-11-30,4567.8,12.92,86.71,140.91,12.59,0.37769911916856064
2023-12-01,4594.63,12.63,85.9,138.04,12.19,0.5856541700615294
2023-12-04,4569.78,13.08,87.76,136.04,10.48,-0.5423166555119596
2023-12-05,4567.18,12.85,85.76,134.76,10.0,-0.05691170958779145
2023-12-06,4549.34,12.97,86.85,132.5,10.05,-0.3913779111384419
2023-12-07,4585.59,13.06,86.0,130.84,10.29,0.7936610413312938
2023-12-08,4604.37,12.35,81.11,134.1,10.39,0.4087074621006593
2023-12-11,4622.44,12.63,82.35,140.9,10.11,0.3916851675081129
2023-12-12,4643.7,12.07,83.54,148.83,8.72,0.45887580600857375
2023-12-13,4707.09,12.19,80.83,152.02,9.99,1.3558420429298217
2023-12-14,4719.55,12.48,80.83,162.51,7.58,0.2643573374260931
2023-12-15,4719.19,12.28,88.04,153.26,7.57,-0.007628136810104926
2023-12-18,4740.56,12.56,88.67,139.36,7.84,0.4518097487249544
2023-12-19,4768.37,12.53,88.77,133.18,8.09,0.5849255234901429
2023-12-20,4698.35,13.67,92.18,136.86,9.03,-1.4793144174519959
2023-12-21,4746.75,13.65,89.85,138.18,9.59,1.0248790092494071
2023-12-22,4754.63,13.03,88.62,134.46,9.54,0.16587067997896168
2023-12-22,4754.63,13.03,88.62,134.46,9.54,0.0
2023-12-26,4774.75,12.99,88.87,135.69,9.66,0.42227363999498385
2023-12-27,4781.58,12.43,86.22,135.64,9.7,0.1429419277681746
2023-12-28,4783.35,12.47,86.69,136.9,9.7,0.03701020331993755
2023-12-29,4769.83,12.45,86.96,138.05,9.77,-0.2830472999854748
2023-12-29,4769.83,12.45,86.96,138.05,9.77,0.0
2024-01-02,4742.83,13.2,88.09,134.8,9.88,-0.567666089296547
2024-01-03,4704.81,14.04,89.65,134.23,10.1,-0.8048614308974571
2024-01-04,4688.68,14.13,87.59,136.6,10.03,-0.3434296699869414
2024-01-05,4697.24,13.35,82.87,132.68,10.03,0.1824009233674846
2024-01-08,4763.54,13.08,81.26,137.05,11.08,1.4015987132365046
2024-01-09,4756.5,12.76,78.59,140.95,10.83,-0.14789856520085826
2024-01-10,4783.45,12.69,77.09,137.4,10.95,0.5649939819610993
2024-01-11,4780.24,12.44,75.54,140.36,10.86,-0.0671289036040164
2024-01-12,4783.83,12.7,86.07,143.81,10.75,0.07507264519410599
2024-01-12,4783.83,13.25,86.07,143.81,10.75,0.0
2024-01-16,4765.98,13.84,89.59,139.94,9.63,-0.37382986232446963
2024-01-17,4739.21,14.79,91.36,147.76,9.76,-0.5632727126755614
2024-01-18,4780.94,14.13,86.34,148.15,10.15,0.8766724739532072
2024-01-19,4839.81,13.3,81.95,147.76,10.81,1.2238283870230153
2024-01-22,4850.43,13.19,79.17,146.01,10.65,0.21918970535104104
2024-01-23,4864.6,12.55,76.67,148.12,9.52,0.2917131506229948
2024-01-24,4868.55,13.14,80.94,150.25,8.94,0.0811659168275874
2024-01-25,4894.16,13.45,81.39,153.05,9.09,0.5246506091991603
2024-01-26,4890.97,13.26,82.2,151.36,8.97,-0.0652009756234213
2024-01-29,4927.93,13.6,83.4,149.03,9.35,0.7528373761456544
2024-01-30,4924.97,13.31,82.24,148.73,9.35,-0.06008383499372603
2024-01-31,4845.65,14.35,87.56,150.21,10.79,-1.6236787963987382
2024-02-01,4906.19,13.88,84.83,160.08,11.46,1.2416277903485802
2024-02-02,4958.61,13.85,83.31,160.02,11.65,1.0627786351803241
2024-02-05,4942.81,13.67,79.58,155.49,11.64,-0.31914641356150353
2024-02-06,4954.23,13.06,76.97,152.82,11.67,0.23077617284261595
2024-02-07,4995.06,12.83,80.54,151.41,11.0,0.820766692133105
2024-02-08,4997.91,12.79,83.07,150.36,10.99,0.057040100736248746
2024-02-09,5026.61,12.93,81.94,156.62,10.92,0.5725975590860193
2024-02-12,5021.84,13.93,84.63,152.8,10.91,-0.09494002275555409
2024-02-13,4953.17,15.85,93.19,170.52,11.94,-1.3768624761212094
2024-02-14,5000.62,14.38,83.17,160.4,12.29,0.9534129096895501
2024-02-15,5029.73,14.01,82.4,148.9,12.35,0.5804399991794575
2024-02-16,5005.57,14.24,82.63,142.62,12.16,-0.4815012341991563
2024-02-16,5005.57,14.71,82.63,142.62,12.16,0.0
2024-02-20,4975.51,15.42,86.1,141.45,11.53,-0.6023414477222352
2024-02-21,4981.8,15.34,84.66,142.72,11.5,0.12633935945864821
2024-02-22,5087.03,14.54,80.88,145.91,13.4,2.0902891694828027
2024-02-23,5088.8,13.75,78.86,144.0,13.39,0.03478831737266021
2024-02-26,5069.53,13.74,80.5,143.6,13.33,-0.37939352461026604
2024-02-27,5078.18,13.43,78.54,147.29,13.34,0.1704818544289236
2024-02-28,5069.76,13.84,80.36,149.09,13.05,-0.1659450476103029
2024-02-29,5096.27,13.4,77.45,149.83,13.1,0.5215420393340162
2024-03-01,5137.08,13.11,77.68,150.42,12.26,0.7975925057791697
2024-03-04,5130.95,13.49,79.41,145.94,11.49,-0.11939974324694175
2024-03-05,5078.65,14.46,83.91,144.9,11.49,-1.0245348981574391
2024-03-06,5104.76,14.5,83.11,143.64,11.6,0.5127959537251652
2024-03-07,5157.36,14.44,82.13,142.94,12.01,1.0251382881397442
2024-03-08,5123.69,14.74,86.56,141.18,11.84,-0.654993806564546
2024-03-11,5117.94,15.22,88.97,142.27,11.84,-0.11228682551799476
2024-03-12,5175.27,13.84,83.76,142.23,12.29,1.1139497364012345
2024-03-13,5165.31,13.75,86.27,144.17,12.3,-0.1926391571868686
2024-03-14,5150.48,14.4,88.75,143.95,11.34,-0.2875205915668605
2024-03-15,5117.09,14.41,92.17,138.91,11.2,-0.650399611692649
2024-03-18,5149.42,14.33,86.78,139.97,11.21,0.6298168875158858
2024-03-19,5178.51,13.82,83.9,141.61,11.2,0.5633283131890101
2024-03-20,5224.62,13.04,78.87,141.19,11.53,0.8864697827341068
2024-03-21,5241.53,12.92,77.3,154.0,11.56,0.32313725131378057
2024-03-22,5234.18,13.06,76.49,155.84,9.27,-0.1403246406415159
2024-03-25,5218.19,13.19,76.6,151.6,9.31,-0.3059595569942154
2024-03-26,5203.58,13.24,76.77,157.6,9.24,-0.2803748225257545
2024-03-27,5248.49,12.78,76.0,157.11,9.62,0.8593565940707956
2024-03-28,5254.35,13.01,76.57,155.44,9.61,0.11158887706710922
2024-03-28,5254.35,13.01,76.57,155.44,9.61,0.0
2024-04-01,5243.77,13.65,78.45,146.33,9.57,-0.20155996658250933
2024-04-02,5205.81,14.61,82.76,142.14,9.31,-0.7265395734467365
2024-04-03,5211.49,14.33,81.08,138.52,9.31,0.10904938060488178
2024-04-04,5147.21,16.35,90.04,142.49,9.68,-1.2410983057457463
2024-04-05,5204.34,16.03,90.58,142.64,9.68,1.1038072569656416
2024-04-08,5202.39,15.19,86.26,140.63,8.66,-0.03747574930495873
2024-04-09,5209.91,14.98,84.45,139.28,8.46,0.14444457627020377
2024-04-10,5160.64,15.8,91.76,139.94,8.48,-0.9501978333887354
2024-04-11,5199.06,14.91,89.4,136.16,8.56,0.7417237205872028
2024-04-12,5123.41,17.31,102.72,142.31,10.0,-1.465760702944856
2024-04-15,5061.82,19.23,109.64,137.72,10.11,-1.2094130563305876
2024-04-16,5051.41,18.4,99.25,135.6,10.13,-0.20586901863485071
2024-04-17,5022.21,18.21,98.76,134.38,10.3,-0.5797336366096615
2024-04-18,5011.12,18.0,95.99,131.8,10.0,-0.2210632863926085
2024-04-19,4967.23,18.71,99.09,133.4,10.24,-0.8797102336546191
2024-04-22,5010.6,16.94,89.54,131.68,10.55,0.8693327734887766
2024-04-23,5070.55,15.69,82.36,135.61,10.93,1.1893624576650832
2024-04-24,5071.63,15.97,83.61,135.06,10.88,0.021297196541228136
2024-04-25,5048.42,15.37,82.54,134.08,10.97,-0.4586941901457446
2024-04-26,5099.96,15.03,79.56,140.86,11.42,1.0157373516560253
2024-04-29,5116.17,14.67,78.22,138.3,11.47,0.3173415687477538
2024-04-30,5035.69,15.65,81.82,132.4,12.43,-1.5855554753445709
2024-05-01,5018.39,15.39,81.93,133.35,12.49,-0.34413923648739225
2024-05-02,5064.2,14.68,78.59,132.12,12.95,0.9087013401337432
2024-05-03,5127.79,13.49,74.57,135.18,13.37,1.247858860899914
2024-05-06,5180.74,13.49,73.46,130.08,13.85,1.0273136069376811
2024-05-07,5187.7,13.23,74.54,133.64,13.84,0.13425358193505205
2024-05-08,5187.67,13.0,74.5,133.24,13.83,-0.000578292629562257
2024-05-09,5214.08,12.69,73.77,136.46,13.55,0.5078002595891349
2024-05-10,5222.68,12.55,73.26,137.3,13.33,0.16480214063461682
2024-05-13,5221.42,13.6,77.55,139.65,12.28,-0.02412845541718278
2024-05-14,5246.68,13.42,77.65,140.18,11.7,0.4826100061719822
2024-05-15,5308.15,12.45,76.31,140.64,12.45,1.1647879688045932
2024-05-16,5297.1,12.42,77.74,147.85,12.32,-0.208387430730016
2024-05-17,5303.27,11.99,78.43,143.05,12.3,0.11641104408194052
2024-05-20,5308.13,12.15,79.45,144.54,11.9,0.09159960683443537
2024-05-21,5321.41,11.86,77.62,149.52,11.51,0.2498698327390512
2024-05-22,5307.01,12.29,79.96,150.14,10.7,-0.2709717683547034
2024-05-23,5267.84,12.77,84.62,153.33,11.05,-0.740817678564494
2024-05-24,5304.72,11.93,79.09,155.86,11.15,0.6976578915071976
2024-05-24,5304.72,12.36,79.09,155.86,11.15,0.0
2024-05-28,5306.04,12.92,81.64,152.23,10.67,0.024880404548013994
2024-05-29,5266.95,14.28,83.79,151.8,10.89,-0.7394346936505546
2024-05-30,5235.48,14.47,83.44,146.61,9.64,-0.5992916722542297
2024-05-31,5277.51,12.92,78.27,148.1,9.94,0.7995864911522231
2024-06-03,5283.4,13.11,78.79,139.01,9.32,0.11154342969859782
2024-06-04,5291.34,13.16,77.65,138.18,8.46,0.15016920495655547
2024-06-05,5354.03,12.63,75.24,141.4,8.66,1.1778026448059027
