,Instrument,Company Common Name,Date,Price Close,Close Price
41149,0241.HK,,2020-12-17T00:00:00Z,26.4,26.4
41150,0241.HK,,2020-12-18T00:00:00Z,26.75,26.75
41151,0241.HK,,2020-12-21T00:00:00Z,26.55,26.55
41152,0241.HK,,2020-12-22T00:00:00Z,25.65,25.65
41153,0241.HK,,2020-12-23T00:00:00Z,26.55,26.55
41154,0241.HK,,2020-12-24T00:00:00Z,23.65,23.65
41155,0241.HK,,2020-12-28T00:00:00Z,20.55,20.55
41156,0241.HK,,2020-12-29T00:00:00Z,20.9,20.9
41157,0241.HK,,2020-12-30T00:00:00Z,22.8,22.8
41158,0241.HK,,2020-12-31T00:00:00Z,22.9,22.9
41159,0241.HK,,2021-01-04T00:00:00Z,21.6,21.6
41160,0241.HK,,2021-01-05T00:00:00Z,22.8,22.8
41161,0241.HK,,2021-01-06T00:00:00Z,23.15,23.15
41162,0241.HK,,2021-01-07T00:00:00Z,22.45,22.45
41163,0241.HK,,2021-01-08T00:00:00Z,22.6,22.6
41164,0241.HK,,2021-01-11T00:00:00Z,22.85,22.85
41165,0241.HK,,2021-01-12T00:00:00Z,22.75,22.75
41166,0241.HK,,2021-01-13T00:00:00Z,22.15,22.15
41167,0241.HK,,2021-01-14T00:00:00Z,22.35,22.35
41168,0241.HK,,2021-01-15T00:00:00Z,22.2,22.2
41169,0241.HK,,2021-01-18T00:00:00Z,23.0,23.0
41170,0241.HK,,2021-01-19T00:00:00Z,23.45,23.45
41171,0241.HK,,2021-01-20T00:00:00Z,27.45,27.45
41172,0241.HK,,2021-01-21T00:00:00Z,26.75,26.75
41173,0241.HK,,2021-01-22T00:00:00Z,27.8,27.8
41174,0241.HK,,2021-01-25T00:00:00Z,27.05,27.05
41175,0241.HK,,2021-01-26T00:00:00Z,26.05,26.05
41176,0241.HK,,2021-01-27T00:00:00Z,26.3,26.3
41177,0241.HK,,2021-01-28T00:00:00Z,24.5,24.5
41178,0241.HK,,2021-01-29T00:00:00Z,24.3,24.3
41179,0241.HK,,2021-02-01T00:00:00Z,25.3,25.3
41180,0241.HK,,2021-02-02T00:00:00Z,26.5,26.5
41181,0241.HK,,2021-02-03T00:00:00Z,26.5,26.5
41182,0241.HK,,2021-02-04T00:00:00Z,26.5,26.5
41183,0241.HK,,2021-02-05T00:00:00Z,26.15,26.15
41184,0241.HK,,2021-02-08T00:00:00Z,26.4,26.4
41185,0241.HK,,2021-02-09T00:00:00Z,26.35,26.35
41186,0241.HK,,2021-02-10T00:00:00Z,26.8,26.8
41187,0241.HK,,2021-02-11T00:00:00Z,27.4,27.4
41188,0241.HK,,2021-02-16T00:00:00Z,28.9,28.9
41189,0241.HK,,2021-02-17T00:00:00Z,29.9,29.9
41190,0241.HK,,2021-02-18T00:00:00Z,29.1,29.1
41191,0241.HK,,2021-02-19T00:00:00Z,29.4,29.4
41192,0241.HK,,2021-02-22T00:00:00Z,27.15,27.15
41193,0241.HK,,2021-02-23T00:00:00Z,27.55,27.55
41194,0241.HK,,2021-02-24T00:00:00Z,26.9,26.9
41195,0241.HK,,2021-02-25T00:00:00Z,27.6,27.6
41196,0241.HK,,2021-02-26T00:00:00Z,26.0,26.0
41197,0241.HK,,2021-03-01T00:00:00Z,28.45,28.45
41198,0241.HK,,2021-03-02T00:00:00Z,27.85,27.85
41199,0241.HK,,2021-03-03T00:00:00Z,28.7,28.7
41200,0241.HK,,2021-03-04T00:00:00Z,26.5,26.5
41201,0241.HK,,2021-03-05T00:00:00Z,24.35,24.35
41202,0241.HK,,2021-03-08T00:00:00Z,22.8,22.8
41203,0241.HK,,2021-03-09T00:00:00Z,22.45,22.45
41204,0241.HK,,2021-03-10T00:00:00Z,22.6,22.6
41205,0241.HK,,2021-03-11T00:00:00Z,24.35,24.35
41206,0241.HK,,2021-03-12T00:00:00Z,23.9,23.9
41207,0241.HK,,2021-03-15T00:00:00Z,23.5,23.5
41208,0241.HK,,2021-03-16T00:00:00Z,24.0,24.0
41209,0241.HK,,2021-03-17T00:00:00Z,24.2,24.2
41210,0241.HK,,2021-03-18T00:00:00Z,24.55,24.55
41211,0241.HK,,2021-03-19T00:00:00Z,23.35,23.35
41212,0241.HK,,2021-03-22T00:00:00Z,23.35,23.35
41213,0241.HK,,2021-03-23T00:00:00Z,22.85,22.85
41214,0241.HK,,2021-03-24T00:00:00Z,22.25,22.25
41215,0241.HK,,2021-03-25T00:00:00Z,21.75,21.75
41216,0241.HK,,2021-03-26T00:00:00Z,22.35,22.35
41217,0241.HK,,2021-03-29T00:00:00Z,21.5,21.5
41218,0241.HK,,2021-03-30T00:00:00Z,22.45,22.45
41219,0241.HK,,2021-03-31T00:00:00Z,22.0,22.0
41220,0241.HK,,2021-04-01T00:00:00Z,23.15,23.15
41221,0241.HK,,2021-04-07T00:00:00Z,22.35,22.35
41222,0241.HK,,2021-04-08T00:00:00Z,22.85,22.85
41223,0241.HK,,2021-04-09T00:00:00Z,22.35,22.35
41224,0241.HK,,2021-04-12T00:00:00Z,22.0,22.0
41225,0241.HK,,2021-04-13T00:00:00Z,21.95,21.95
41226,0241.HK,,2021-04-14T00:00:00Z,22.65,22.65
41227,0241.HK,,2021-04-15T00:00:00Z,22.5,22.5
41228,0241.HK,,2021-04-16T00:00:00Z,22.25,22.25
41229,0241.HK,,2021-04-19T00:00:00Z,23.0,23.0
41230,0241.HK,,2021-04-20T00:00:00Z,22.8,22.8
41231,0241.HK,,2021-04-21T00:00:00Z,22.5,22.5
41232,0241.HK,,2021-04-22T00:00:00Z,22.6,22.6
41233,0241.HK,,2021-04-23T00:00:00Z,23.8,23.8
41234,0241.HK,,2021-04-26T00:00:00Z,24.0,24.0
41235,0241.HK,,2021-04-27T00:00:00Z,24.45,24.45
41236,0241.HK,,2021-04-28T00:00:00Z,24.0,24.0
41237,0241.HK,,2021-04-29T00:00:00Z,23.85,23.85
41238,0241.HK,,2021-04-30T00:00:00Z,23.7,23.7
41239,0241.HK,,2021-05-03T00:00:00Z,23.1,23.1
41240,0241.HK,,2021-05-04T00:00:00Z,23.4,23.4
41241,0241.HK,,2021-05-05T00:00:00Z,22.85,22.85
41242,0241.HK,,2021-05-06T00:00:00Z,22.8,22.8
41243,0241.HK,,2021-05-07T00:00:00Z,22.9,22.9
41244,0241.HK,,2021-05-10T00:00:00Z,23.3,23.3
41245,0241.HK,,2021-05-11T00:00:00Z,22.95,22.95
41246,0241.HK,,2021-05-12T00:00:00Z,22.4,22.4
41247,0241.HK,,2021-05-13T00:00:00Z,21.7,21.7
41248,0241.HK,,2021-05-14T00:00:00Z,21.3,21.3
41249,0241.HK,,2021-05-17T00:00:00Z,21.45,21.45
41250,0241.HK,,2021-05-18T00:00:00Z,21.7,21.7
41251,0241.HK,,2021-05-20T00:00:00Z,21.6,21.6
41252,0241.HK,,2021-05-21T00:00:00Z,21.9,21.9
41253,0241.HK,,2021-05-24T00:00:00Z,21.45,21.45
41254,0241.HK,,2021-05-25T00:00:00Z,21.85,21.85
41255,0241.HK,,2021-05-26T00:00:00Z,20.6,20.6
41256,0241.HK,,2021-05-27T00:00:00Z,20.25,20.25
41257,0241.HK,,2021-05-28T00:00:00Z,19.22,19.22
41258,0241.HK,,2021-05-31T00:00:00Z,19.26,19.26
41259,0241.HK,,2021-06-01T00:00:00Z,19.72,19.72
41260,0241.HK,,2021-06-02T00:00:00Z,19.4,19.4
41261,0241.HK,,2021-06-03T00:00:00Z,19.58,19.58
41262,0241.HK,,2021-06-04T00:00:00Z,19.66,19.66
41263,0241.HK,,2021-06-07T00:00:00Z,18.72,18.72
41264,0241.HK,,2021-06-08T00:00:00Z,18.54,18.54
41265,0241.HK,,2021-06-09T00:00:00Z,18.08,18.08
41266,0241.HK,,2021-06-10T00:00:00Z,17.82,17.82
41267,0241.HK,,2021-06-11T00:00:00Z,17.9,17.9
41268,0241.HK,,2021-06-15T00:00:00Z,17.5,17.5
41269,0241.HK,,2021-06-16T00:00:00Z,17.64,17.64
41270,0241.HK,,2021-06-17T00:00:00Z,17.3,17.3
41271,0241.HK,,2021-06-18T00:00:00Z,17.34,17.34
41272,0241.HK,,2021-06-21T00:00:00Z,17.02,17.02
41273,0241.HK,,2021-06-22T00:00:00Z,17.06,17.06
41274,0241.HK,,2021-06-23T00:00:00Z,17.02,17.02
41275,0241.HK,,2021-06-24T00:00:00Z,17.46,17.46
41276,0241.HK,,2021-06-25T00:00:00Z,17.8,17.8
41277,0241.HK,,2021-06-28T00:00:00Z,18.1,18.1
41278,0241.HK,,2021-06-29T00:00:00Z,17.64,17.64
41279,0241.HK,,2021-06-30T00:00:00Z,17.22,17.22
41280,0241.HK,,2021-07-02T00:00:00Z,16.56,16.56
41281,0241.HK,,2021-07-05T00:00:00Z,16.2,16.2
41282,0241.HK,,2021-07-06T00:00:00Z,15.3,15.3
41283,0241.HK,,2021-07-07T00:00:00Z,15.42,15.42
41284,0241.HK,,2021-07-08T00:00:00Z,14.74,14.74
41285,0241.HK,,2021-07-09T00:00:00Z,15.16,15.16
41286,0241.HK,,2021-07-12T00:00:00Z,15.68,15.68
41287,0241.HK,,2021-07-13T00:00:00Z,15.7,15.7
41288,0241.HK,,2021-07-14T00:00:00Z,15.9,15.9
41289,0241.HK,,2021-07-15T00:00:00Z,15.74,15.74
41290,0241.HK,,2021-07-16T00:00:00Z,15.22,15.22
41291,0241.HK,,2021-07-19T00:00:00Z,15.42,15.42
41292,0241.HK,,2021-07-20T00:00:00Z,14.28,14.28
41293,0241.HK,,2021-07-21T00:00:00Z,14.26,14.26
41294,0241.HK,,2021-07-22T00:00:00Z,14.52,14.52
41295,0241.HK,,2021-07-23T00:00:00Z,14.04,14.04
41296,0241.HK,,2021-07-26T00:00:00Z,12.42,12.42
41297,0241.HK,,2021-07-27T00:00:00Z,10.12,10.12
41298,0241.HK,,2021-07-28T00:00:00Z,10.5,10.5
41299,0241.HK,,2021-07-29T00:00:00Z,12.88,12.88
41300,0241.HK,,2021-07-30T00:00:00Z,12.08,12.08
41301,0241.HK,,2021-08-02T00:00:00Z,11.92,11.92
41302,0241.HK,,2021-08-03T00:00:00Z,12.0,12.0
41303,0241.HK,,2021-08-04T00:00:00Z,12.64,12.64
41304,0241.HK,,2021-08-05T00:00:00Z,11.86,11.86
41305,0241.HK,,2021-08-06T00:00:00Z,11.58,11.58
41306,0241.HK,,2021-08-09T00:00:00Z,11.88,11.88
41307,0241.HK,,2021-08-10T00:00:00Z,12.6,12.6
41308,0241.HK,,2021-08-11T00:00:00Z,12.74,12.74
41309,0241.HK,,2021-08-12T00:00:00Z,12.18,12.18
41310,0241.HK,,2021-08-13T00:00:00Z,12.26,12.26
41311,0241.HK,,2021-08-16T00:00:00Z,11.88,11.88
41312,0241.HK,,2021-08-17T00:00:00Z,11.76,11.76
41313,0241.HK,,2021-08-18T00:00:00Z,11.84,11.84
41314,0241.HK,,2021-08-19T00:00:00Z,11.5,11.5
41315,0241.HK,,2021-08-20T00:00:00Z,9.97,9.97
41316,0241.HK,,2021-08-23T00:00:00Z,10.58,10.58
41317,0241.HK,,2021-08-24T00:00:00Z,11.26,11.26
41318,0241.HK,,2021-08-25T00:00:00Z,11.54,11.54
41319,0241.HK,,2021-08-26T00:00:00Z,11.48,11.48
41320,0241.HK,,2021-08-27T00:00:00Z,11.28,11.28
41321,0241.HK,,2021-08-30T00:00:00Z,11.92,11.92
41322,0241.HK,,2021-08-31T00:00:00Z,12.76,12.76
41323,0241.HK,,2021-09-01T00:00:00Z,12.92,12.92
41324,0241.HK,,2021-09-02T00:00:00Z,13.32,13.32
41325,0241.HK,,2021-09-03T00:00:00Z,13.3,13.3
41326,0241.HK,,2021-09-06T00:00:00Z,13.04,13.04
41327,0241.HK,,2021-09-07T00:00:00Z,13.12,13.12
41328,0241.HK,,2021-09-08T00:00:00Z,13.12,13.12
41329,0241.HK,,2021-09-09T00:00:00Z,12.66,12.66
41330,0241.HK,,2021-09-10T00:00:00Z,13.26,13.26
41331,0241.HK,,2021-09-13T00:00:00Z,12.62,12.62
41332,0241.HK,,2021-09-14T00:00:00Z,11.76,11.76
41333,0241.HK,,2021-09-15T00:00:00Z,11.22,11.22
41334,0241.HK,,2021-09-16T00:00:00Z,11.04,11.04
41335,0241.HK,,2021-09-17T00:00:00Z,12.02,12.02
41336,0241.HK,,2021-09-20T00:00:00Z,11.66,11.66
41337,0241.HK,,2021-09-21T00:00:00Z,11.54,11.54
41338,0241.HK,,2021-09-23T00:00:00Z,11.96,11.96
41339,0241.HK,,2021-09-24T00:00:00Z,11.2,11.2
41340,0241.HK,,2021-09-27T00:00:00Z,11.0,11.0
41341,0241.HK,,2021-09-28T00:00:00Z,10.76,10.76
41342,0241.HK,,2021-09-29T00:00:00Z,10.98,10.98
41343,0241.HK,,2021-09-30T00:00:00Z,11.2,11.2
41344,0241.HK,,2021-10-04T00:00:00Z,10.68,10.68
41345,0241.HK,,2021-10-05T00:00:00Z,10.62,10.62
41346,0241.HK,,2021-10-06T00:00:00Z,10.4,10.4
41347,0241.HK,,2021-10-07T00:00:00Z,10.88,10.88
41348,0241.HK,,2021-10-08T00:00:00Z,11.36,11.36
41349,0241.HK,,2021-10-11T00:00:00Z,11.4,11.4
41350,0241.HK,,2021-10-12T00:00:00Z,10.88,10.88
41351,0241.HK,,2021-10-15T00:00:00Z,10.64,10.64
41352,0241.HK,,2021-10-18T00:00:00Z,10.56,10.56
41353,0241.HK,,2021-10-19T00:00:00Z,11.12,11.12
41354,0241.HK,,2021-10-20T00:00:00Z,12.62,12.62
41355,0241.HK,,2021-10-21T00:00:00Z,12.6,12.6
41356,0241.HK,,2021-10-22T00:00:00Z,12.6,12.6
41357,0241.HK,,2021-10-25T00:00:00Z,12.32,12.32
41358,0241.HK,,2021-10-26T00:00:00Z,10.98,10.98
41359,0241.HK,,2021-10-27T00:00:00Z,10.32,10.32
41360,0241.HK,,2021-10-28T00:00:00Z,10.16,10.16
41361,0241.HK,,2021-10-29T00:00:00Z,9.83,9.83
41362,0241.HK,,2021-11-01T00:00:00Z,9.03,9.03
41363,0241.HK,,2021-11-02T00:00:00Z,9.18,9.18
41364,0241.HK,,2021-11-03T00:00:00Z,8.93,8.93
41365,0241.HK,,2021-11-04T00:00:00Z,8.96,8.96
41366,0241.HK,,2021-11-05T00:00:00Z,9.07,9.07
41367,0241.HK,,2021-11-08T00:00:00Z,8.96,8.96
41368,0241.HK,,2021-11-09T00:00:00Z,9.23,9.23
41369,0241.HK,,2021-11-10T00:00:00Z,9.55,9.55
41370,0241.HK,,2021-11-11T00:00:00Z,9.64,9.64
41371,0241.HK,,2021-11-12T00:00:00Z,9.9,9.9
41372,0241.HK,,2021-11-15T00:00:00Z,9.97,9.97
41373,0241.HK,,2021-11-16T00:00:00Z,10.04,10.04
41374,0241.HK,,2021-11-17T00:00:00Z,9.99,9.99
41375,0241.HK,,2021-11-18T00:00:00Z,9.38,9.38
41376,0241.HK,,2021-11-19T00:00:00Z,8.98,8.98
41377,0241.HK,,2021-11-22T00:00:00Z,8.89,8.89
41378,0241.HK,,2021-11-23T00:00:00Z,8.51,8.51
41379,0241.HK,,2021-11-24T00:00:00Z,7.91,7.91
41380,0241.HK,,2021-11-25T00:00:00Z,7.78,7.78
41381,0241.HK,,2021-11-26T00:00:00Z,7.41,7.41
41382,0241.HK,,2021-11-29T00:00:00Z,7.41,7.41
41383,0241.HK,,2021-11-30T00:00:00Z,7.19,7.19
41384,0241.HK,,2021-12-01T00:00:00Z,7.08,7.08
41385,0241.HK,,2021-12-02T00:00:00Z,7.13,7.13
41386,0241.HK,,2021-12-03T00:00:00Z,7.22,7.22
41387,0241.HK,,2021-12-06T00:00:00Z,6.92,6.92
41388,0241.HK,,2021-12-07T00:00:00Z,7.38,7.38
41389,0241.HK,,2021-12-08T00:00:00Z,7.22,7.22
41390,0241.HK,,2021-12-09T00:00:00Z,7.68,7.68
41391,0241.HK,,2021-12-10T00:00:00Z,7.32,7.32
41392,0241.HK,,2021-12-13T00:00:00Z,7.62,7.62
41393,0241.HK,,2021-12-14T00:00:00Z,7.35,7.35
41394,0241.HK,,2021-12-15T00:00:00Z,7.28,7.28
41395,0241.HK,,2021-12-16T00:00:00Z,7.42,7.42
41396,0241.HK,,2021-12-17T00:00:00Z,7.0,7.0
41397,0241.HK,,2021-12-20T00:00:00Z,6.74,6.74
41398,0241.HK,,2021-12-21T00:00:00Z,6.8,6.8
41399,0241.HK,,2021-12-22T00:00:00Z,6.9,6.9
41400,0241.HK,,2021-12-23T00:00:00Z,6.61,6.61
41401,0241.HK,,2021-12-24T00:00:00Z,6.55,6.55
41402,0241.HK,,2021-12-28T00:00:00Z,6.41,6.41
41403,0241.HK,,2021-12-29T00:00:00Z,6.36,6.36
41404,0241.HK,,2021-12-30T00:00:00Z,6.3,6.3
41405,0241.HK,,2021-12-31T00:00:00Z,6.59,6.59
41406,0241.HK,,2022-01-03T00:00:00Z,6.23,6.23
41407,0241.HK,,2022-01-04T00:00:00Z,6.23,6.23
41408,0241.HK,,2022-01-05T00:00:00Z,5.77,5.77
41409,0241.HK,,2022-01-06T00:00:00Z,5.87,5.87
41410,0241.HK,,2022-01-07T00:00:00Z,6.28,6.28
41411,0241.HK,,2022-01-10T00:00:00Z,6.96,6.96
41412,0241.HK,,2022-01-11T00:00:00Z,7.03,7.03
41413,0241.HK,,2022-01-12T00:00:00Z,7.29,7.29
41414,0241.HK,,2022-01-13T00:00:00Z,6.78,6.78
41415,0241.HK,,2022-01-14T00:00:00Z,6.89,6.89
41416,0241.HK,,2022-01-17T00:00:00Z,6.6,6.6
41417,0241.HK,,2022-01-18T00:00:00Z,6.55,6.55
41418,0241.HK,,2022-01-19T00:00:00Z,6.49,6.49
41419,0241.HK,,2022-01-20T00:00:00Z,6.98,6.98
41420,0241.HK,,2022-01-21T00:00:00Z,6.94,6.94
41421,0241.HK,,2022-01-24T00:00:00Z,6.85,6.85
41422,0241.HK,,2022-01-25T00:00:00Z,6.37,6.37
41423,0241.HK,,2022-01-26T00:00:00Z,6.26,6.26
41424,0241.HK,,2022-01-27T00:00:00Z,5.99,5.99
41425,0241.HK,,2022-01-28T00:00:00Z,5.92,5.92
41426,0241.HK,,2022-01-31T00:00:00Z,5.83,5.83
41427,0241.HK,,2022-02-04T00:00:00Z,6.16,6.16
41428,0241.HK,,2022-02-07T00:00:00Z,6.25,6.25
41429,0241.HK,,2022-02-08T00:00:00Z,5.78,5.78
41430,0241.HK,,2022-02-09T00:00:00Z,5.91,5.91
41431,0241.HK,,2022-02-10T00:00:00Z,6.1,6.1
41432,0241.HK,,2022-02-11T00:00:00Z,6.03,6.03
41433,0241.HK,,2022-02-14T00:00:00Z,5.93,5.93
41434,0241.HK,,2022-02-15T00:00:00Z,6.03,6.03
41435,0241.HK,,2022-02-16T00:00:00Z,6.04,6.04
41436,0241.HK,,2022-02-17T00:00:00Z,6.06,6.06
41437,0241.HK,,2022-02-18T00:00:00Z,5.94,5.94
41438,0241.HK,,2022-02-21T00:00:00Z,5.87,5.87
41439,0241.HK,,2022-02-22T00:00:00Z,5.59,5.59
41440,0241.HK,,2022-02-23T00:00:00Z,5.43,5.43
41441,0241.HK,,2022-02-24T00:00:00Z,5.08,5.08
41442,0241.HK,,2022-02-25T00:00:00Z,5.33,5.33
41443,0241.HK,,2022-02-28T00:00:00Z,5.44,5.44
41444,0241.HK,,2022-03-01T00:00:00Z,5.47,5.47
41445,0241.HK,,2022-03-02T00:00:00Z,5.28,5.28
41446,0241.HK,,2022-03-03T00:00:00Z,5.14,5.14
41447,0241.HK,,2022-03-04T00:00:00Z,4.95,4.95
41448,0241.HK,,2022-03-07T00:00:00Z,4.79,4.79
41449,0241.HK,,2022-03-08T00:00:00Z,4.47,4.47
41450,0241.HK,,2022-03-09T00:00:00Z,4.37,4.37
41451,0241.HK,,2022-03-10T00:00:00Z,4.35,4.35
41452,0241.HK,,2022-03-11T00:00:00Z,4.25,4.25
41453,0241.HK,,2022-03-14T00:00:00Z,3.76,3.76
41454,0241.HK,,2022-03-15T00:00:00Z,3.3,3.3
41455,0241.HK,,2022-03-16T00:00:00Z,4.21,4.21
41456,0241.HK,,2022-03-17T00:00:00Z,4.73,4.73
41457,0241.HK,,2022-03-18T00:00:00Z,4.61,4.61
41458,0241.HK,,2022-03-21T00:00:00Z,4.62,4.62
41459,0241.HK,,2022-03-22T00:00:00Z,5.02,5.02
41460,0241.HK,,2022-03-23T00:00:00Z,5.07,5.07
41461,0241.HK,,2022-03-24T00:00:00Z,5.01,5.01
41462,0241.HK,,2022-03-25T00:00:00Z,4.55,4.55
41463,0241.HK,,2022-03-28T00:00:00Z,4.72,4.72
41464,0241.HK,,2022-03-29T00:00:00Z,5.11,5.11
41465,0241.HK,,2022-03-30T00:00:00Z,5.22,5.22
41466,0241.HK,,2022-03-31T00:00:00Z,5.08,5.08
41467,0241.HK,,2022-04-01T00:00:00Z,4.97,4.97
41468,0241.HK,,2022-04-04T00:00:00Z,5.43,5.43
41469,0241.HK,,2022-04-06T00:00:00Z,5.2,5.2
41470,0241.HK,,2022-04-07T00:00:00Z,5.0,5.0
41471,0241.HK,,2022-04-08T00:00:00Z,4.95,4.95
41472,0241.HK,,2022-04-11T00:00:00Z,4.71,4.71
41473,0241.HK,,2022-04-12T00:00:00Z,4.71,4.71
41474,0241.HK,,2022-04-13T00:00:00Z,4.66,4.66
41475,0241.HK,,2022-04-14T00:00:00Z,4.8,4.8
41476,0241.HK,,2022-04-19T00:00:00Z,4.51,4.51
41477,0241.HK,,2022-04-20T00:00:00Z,4.39,4.39
41478,0241.HK,,2022-04-21T00:00:00Z,4.12,4.12
41479,0241.HK,,2022-04-22T00:00:00Z,4.07,4.07
41480,0241.HK,,2022-04-25T00:00:00Z,3.88,3.88
41481,0241.HK,,2022-04-26T00:00:00Z,4.0,4.0
41482,0241.HK,,2022-04-27T00:00:00Z,3.99,3.99
41483,0241.HK,,2022-04-28T00:00:00Z,4.03,4.03
41484,0241.HK,,2022-04-29T00:00:00Z,4.55,4.55
41485,0241.HK,,2022-05-03T00:00:00Z,4.41,4.41
41486,0241.HK,,2022-05-04T00:00:00Z,4.08,4.08
41487,0241.HK,,2022-05-05T00:00:00Z,4.14,4.14
41488,0241.HK,,2022-05-06T00:00:00Z,3.79,3.79
41489,0241.HK,,2022-05-10T00:00:00Z,3.71,3.71
41490,0241.HK,,2022-05-11T00:00:00Z,3.85,3.85
41491,0241.HK,,2022-05-12T00:00:00Z,3.72,3.72
41492,0241.HK,,2022-05-13T00:00:00Z,4.12,4.12
41493,0241.HK,,2022-05-16T00:00:00Z,4.12,4.12
41494,0241.HK,,2022-05-17T00:00:00Z,4.43,4.43
41495,0241.HK,,2022-05-18T00:00:00Z,4.41,4.41
41496,0241.HK,,2022-05-19T00:00:00Z,4.19,4.19
41497,0241.HK,,2022-05-20T00:00:00Z,4.43,4.43
41498,0241.HK,,2022-05-23T00:00:00Z,4.0,4.0
41499,0241.HK,,2022-05-24T00:00:00Z,3.87,3.87
41500,0241.HK,,2022-05-25T00:00:00Z,3.8,3.8
41501,0241.HK,,2022-05-26T00:00:00Z,3.7,3.7
41502,0241.HK,,2022-05-27T00:00:00Z,3.7,3.7
41503,0241.HK,,2022-05-30T00:00:00Z,3.91,3.91
41504,0241.HK,,2022-05-31T00:00:00Z,4.0,4.0
41505,0241.HK,,2022-06-01T00:00:00Z,4.0,4.0
41506,0241.HK,,2022-06-02T00:00:00Z,3.92,3.92
41507,0241.HK,,2022-06-06T00:00:00Z,4.03,4.03
41508,0241.HK,,2022-06-07T00:00:00Z,4.33,4.33
41509,0241.HK,,2022-06-08T00:00:00Z,4.83,4.83
41510,0241.HK,,2022-06-09T00:00:00Z,4.82,4.82
41511,0241.HK,,2022-06-10T00:00:00Z,5.07,5.07
41512,0241.HK,,2022-06-13T00:00:00Z,4.68,4.68
41513,0241.HK,,2022-06-14T00:00:00Z,4.74,4.74
41514,0241.HK,,2022-06-15T00:00:00Z,4.92,4.92
41515,0241.HK,,2022-06-16T00:00:00Z,4.67,4.67
41516,0241.HK,,2022-06-17T00:00:00Z,4.91,4.91
41517,0241.HK,,2022-06-20T00:00:00Z,4.96,4.96
41518,0241.HK,,2022-06-21T00:00:00Z,5.56,5.56
41519,0241.HK,,2022-06-22T00:00:00Z,4.79,4.79
41520,0241.HK,,2022-06-23T00:00:00Z,4.98,4.98
41521,0241.HK,,2022-06-24T00:00:00Z,5.21,5.21
41522,0241.HK,,2022-06-27T00:00:00Z,5.76,5.76
41523,0241.HK,,2022-06-28T00:00:00Z,5.76,5.76
41524,0241.HK,,2022-06-29T00:00:00Z,5.48,5.48
41525,0241.HK,,2022-06-30T00:00:00Z,5.4,5.4
41526,0241.HK,,2022-07-04T00:00:00Z,5.48,5.48
41527,0241.HK,,2022-07-05T00:00:00Z,5.74,5.74
41528,0241.HK,,2022-07-06T00:00:00Z,5.7,5.7
41529,0241.HK,,2022-07-07T00:00:00Z,5.63,5.63
41530,0241.HK,,2022-07-08T00:00:00Z,5.53,5.53
41531,0241.HK,,2022-07-11T00:00:00Z,5.31,5.31
41532,0241.HK,,2022-07-12T00:00:00Z,5.13,5.13
41533,0241.HK,,2022-07-13T00:00:00Z,5.18,5.18
41534,0241.HK,,2022-07-14T00:00:00Z,5.32,5.32
41535,0241.HK,,2022-07-15T00:00:00Z,5.03,5.03
41536,0241.HK,,2022-07-18T00:00:00Z,5.21,5.21
41537,0241.HK,,2022-07-19T00:00:00Z,5.17,5.17
41538,0241.HK,,2022-07-20T00:00:00Z,5.28,5.28
41539,0241.HK,,2022-07-21T00:00:00Z,5.21,5.21
41540,0241.HK,,2022-07-22T00:00:00Z,5.15,5.15
41541,0241.HK,,2022-07-25T00:00:00Z,5.13,5.13
41542,0241.HK,,2022-07-26T00:00:00Z,5.2,5.2
41543,0241.HK,,2022-07-27T00:00:00Z,5.08,5.08
41544,0241.HK,,2022-07-28T00:00:00Z,5.02,5.02
41545,0241.HK,,2022-07-29T00:00:00Z,4.72,4.72
41546,0241.HK,,2022-08-01T00:00:00Z,4.68,4.68
41547,0241.HK,,2022-08-02T00:00:00Z,4.51,4.51
41548,0241.HK,,2022-08-03T00:00:00Z,4.49,4.49
41549,0241.HK,,2022-08-04T00:00:00Z,4.75,4.75
41550,0241.HK,,2022-08-05T00:00:00Z,4.75,4.75
41551,0241.HK,,2022-08-08T00:00:00Z,4.74,4.74
41552,0241.HK,,2022-08-09T00:00:00Z,4.65,4.65
41553,0241.HK,,2022-08-10T00:00:00Z,4.5,4.5
41554,0241.HK,,2022-08-11T00:00:00Z,4.64,4.64
41555,0241.HK,,2022-08-12T00:00:00Z,4.67,4.67
41556,0241.HK,,2022-08-15T00:00:00Z,4.7,4.7
41557,0241.HK,,2022-08-16T00:00:00Z,4.59,4.59
41558,0241.HK,,2022-08-17T00:00:00Z,4.55,4.55
41559,0241.HK,,2022-08-18T00:00:00Z,4.42,4.42
41560,0241.HK,,2022-08-19T00:00:00Z,4.34,4.34
41561,0241.HK,,2022-08-22T00:00:00Z,4.4,4.4
41562,0241.HK,,2022-08-23T00:00:00Z,4.38,4.38
41563,0241.HK,,2022-08-24T00:00:00Z,4.28,4.28
41564,0241.HK,,2022-08-25T00:00:00Z,4.48,4.48
41565,0241.HK,,2022-08-26T00:00:00Z,4.56,4.56
41566,0241.HK,,2022-08-29T00:00:00Z,4.53,4.53
41567,0241.HK,,2022-08-30T00:00:00Z,4.41,4.41
41568,0241.HK,,2022-08-31T00:00:00Z,4.55,4.55
41569,0241.HK,,2022-09-01T00:00:00Z,4.41,4.41
41570,0241.HK,,2022-09-02T00:00:00Z,4.47,4.47
41571,0241.HK,,2022-09-05T00:00:00Z,4.43,4.43
